run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
8,2543,33,33,NEW_ORDER,0,0,0
8,2555,34,34,NEW_ORDER,0,0,0
8,2562,19,19,PAYMENT,0,0,0
8,2577,75,75,DELIVERY_BG,0,0,0
8,2581,4,4,PAYMENT,0,0,0
8,2599,18,18,PAYMENT,0,0,0
8,2600,79,79,NEW_ORDER,0,0,0
8,2605,6,6,PAYMENT,0,0,0
8,2618,62,62,NEW_ORDER,0,0,0
8,2627,65,65,NEW_ORDER,0,0,0
8,2632,32,32,NEW_ORDER,0,0,0
8,2637,19,19,PAYMENT,0,0,0
8,2645,18,18,PAYMENT,0,0,0
8,2645,0,0,DELIVERY,0,0,0
8,2650,45,45,NEW_ORDER,0,0,0
8,2651,14,14,PAYMENT,0,0,0
8,2661,10,10,PAYMENT,0,0,0
8,2669,8,8,PAYMENT,0,0,0
8,2710,41,41,PAYMENT,0,0,0
8,2714,82,82,NEW_ORDER,0,0,0
8,2723,9,9,PAYMENT,0,0,0
8,2748,98,98,ORDER_STATUS,0,0,0
8,2775,65,65,NEW_ORDER,0,0,0
8,2790,42,42,NEW_ORDER,0,0,0
8,2797,22,22,PAYMENT,0,0,0
8,2801,78,78,NEW_ORDER,0,0,0
8,2801,11,11,PAYMENT,0,0,0
8,2810,13,13,PAYMENT,0,0,0
8,2810,0,0,DELIVERY,0,0,0
8,2847,312,312,STOCK_LEVEL,0,0,0
8,2877,76,76,NEW_ORDER,0,0,0
8,2903,258,258,DELIVERY_BG,0,0,0
8,2909,449,449,STOCK_LEVEL,0,0,0
8,2917,8,8,PAYMENT,0,0,0
8,2929,12,12,PAYMENT,0,0,0
8,2937,90,90,NEW_ORDER,0,0,0
8,2949,20,20,PAYMENT,0,0,0
8,2967,18,18,PAYMENT,0,0,0
8,2982,79,79,NEW_ORDER,0,0,0
8,2984,107,107,NEW_ORDER,0,0,0
8,2995,13,13,PAYMENT,0,0,0
8,3025,30,30,PAYMENT,0,0,0
8,3032,95,95,NEW_ORDER,0,0,0
8,3041,74,74,NEW_ORDER,0,0,0
8,3041,16,16,PAYMENT,0,0,0
8,3055,14,14,PAYMENT,0,0,0
8,3058,26,26,PAYMENT,0,0,0
8,3063,8,8,PAYMENT,0,0,0
8,3064,6,6,PAYMENT,0,0,0
8,3092,108,108,NEW_ORDER,0,0,0
8,3100,36,36,PAYMENT,0,0,0
8,3103,62,62,NEW_ORDER,0,0,0
8,3111,19,19,PAYMENT,0,0,0
8,3117,14,14,PAYMENT,0,0,0
8,3125,8,8,PAYMENT,0,0,0
8,3159,96,96,NEW_ORDER,0,0,0
8,3167,357,357,DELIVERY_BG,0,0,0
8,3201,101,101,NEW_ORDER,0,0,0
8,3205,94,94,NEW_ORDER,0,0,0
8,3254,53,53,NEW_ORDER,0,0,0
8,3258,91,91,NEW_ORDER,0,0,0
8,3268,14,14,PAYMENT,0,0,0
8,3268,0,0,DELIVERY,0,0,0
8,3268,10,10,PAYMENT,0,0,0
8,3270,145,145,NEW_ORDER,0,0,0
8,3330,62,62,NEW_ORDER,0,0,0
8,3332,62,62,ORDER_STATUS,0,0,0
8,3346,141,141,NEW_ORDER,0,0,0
8,3361,29,29,PAYMENT,0,0,0
8,3370,9,9,PAYMENT,0,0,0
8,3389,19,19,PAYMENT,0,0,0
8,3396,128,128,DELIVERY_BG,0,0,0
8,3397,8,8,PAYMENT,0,0,0
8,3402,72,72,NEW_ORDER,0,0,0
8,3402,6,6,PAYMENT,0,0,0
8,3408,6,6,PAYMENT,0,0,0
8,3411,9,9,PAYMENT,0,0,0
8,3420,12,12,PAYMENT,0,0,0
8,3426,29,29,NEW_ORDER,0,0,0
8,3426,6,6,PAYMENT,0,0,0
8,3432,6,6,PAYMENT,0,0,0
8,3434,8,8,PAYMENT,0,0,0
8,3438,637,637,STOCK_LEVEL,0,0,0
8,3452,14,14,PAYMENT,0,0,0
8,3466,14,14,PAYMENT,0,0,0
8,3489,57,57,NEW_ORDER,0,0,0
8,3506,95,95,NEW_ORDER,0,0,0
8,3537,103,103,NEW_ORDER,0,0,0
8,3552,15,15,PAYMENT,0,0,0
8,3559,93,93,NEW_ORDER,0,0,0
8,3559,0,0,DELIVERY,0,0,0
8,3580,74,74,ORDER_STATUS,0,0,0
8,3590,10,10,PAYMENT,0,0,0
8,3601,112,112,NEW_ORDER,0,0,0
8,3604,14,14,PAYMENT,0,0,0
8,3627,75,75,NEW_ORDER,0,0,0
8,3642,15,15,PAYMENT,0,0,0
8,3659,17,17,PAYMENT,0,0,0
8,3677,518,518,STOCK_LEVEL,0,0,0
8,3680,21,21,PAYMENT,0,0,0
8,3692,12,12,PAYMENT,0,0,0
8,3701,97,97,NEW_ORDER,0,0,0
8,3717,16,16,PAYMENT,0,0,0
8,3731,14,14,PAYMENT,0,0,0
8,3751,74,74,ORDER_STATUS,0,0,0
8,3757,6,6,PAYMENT,0,0,0
8,3762,5,5,PAYMENT,0,0,0
8,3780,88,88,NEW_ORDER,0,0,0
8,3806,26,26,PAYMENT,0,0,0
8,3813,254,254,DELIVERY_BG,0,0,0
8,3827,96,96,NEW_ORDER,0,0,0
8,3845,83,83,NEW_ORDER,0,0,0
8,3852,506,506,STOCK_LEVEL,0,0,0
8,3858,13,13,PAYMENT,0,0,0
8,3875,62,62,NEW_ORDER,0,0,0
8,3879,73,73,NEW_ORDER,0,0,0
8,3891,33,33,ORDER_STATUS,0,0,0
8,3906,79,79,NEW_ORDER,0,0,0
8,3911,5,5,PAYMENT,0,0,0
8,3935,83,83,NEW_ORDER,0,0,0
8,3948,69,69,NEW_ORDER,0,0,0
8,3952,77,77,NEW_ORDER,0,0,0
8,3977,29,29,NEW_ORDER,0,0,0
8,4005,70,70,NEW_ORDER,0,0,0
8,4006,95,95,NEW_ORDER,0,0,0
8,4027,50,50,NEW_ORDER,0,0,0
8,4036,145,145,STOCK_LEVEL,0,0,0
8,4057,21,21,PAYMENT,0,0,0
8,4058,52,52,NEW_ORDER,0,0,0
8,4060,33,33,PAYMENT,0,0,0
8,4060,108,108,NEW_ORDER,0,0,0
8,4075,70,70,NEW_ORDER,0,0,0
8,4086,26,26,PAYMENT,0,0,0
8,4087,29,29,PAYMENT,0,0,0
8,4094,493,493,STOCK_LEVEL,0,0,0
8,4094,0,0,DELIVERY,0,0,0
8,4096,39,39,NEW_ORDER,0,0,0
8,4108,22,22,PAYMENT,0,0,0
8,4108,12,12,PAYMENT,0,0,0
8,4122,14,14,PAYMENT,0,0,0
8,4122,14,14,PAYMENT,0,0,0
8,4134,59,59,NEW_ORDER,0,0,0
8,4134,0,0,DELIVERY,0,0,0
8,4138,51,51,NEW_ORDER,0,0,0
8,4153,15,15,PAYMENT,0,0,0
8,4163,41,41,NEW_ORDER,0,0,0
8,4165,105,105,NEW_ORDER,0,0,0
8,4174,9,9,PAYMENT,0,0,0
8,4176,54,54,NEW_ORDER,0,0,0
8,4181,18,18,NEW_ORDER,0,0,0
8,4185,9,9,PAYMENT,0,0,0
8,4189,36,36,NEW_ORDER,0,0,0
8,4195,101,101,DELIVERY_BG,0,0,0
8,4195,21,21,NEW_ORDER,0,0,0
8,4195,14,14,PAYMENT,0,0,0
8,4195,6,6,STOCK_LEVEL,0,0,0
8,4202,17,17,NEW_ORDER,0,0,0
8,4202,0,0,DELIVERY,0,0,0
8,4202,7,7,PAYMENT,0,0,0
8,4204,9,9,PAYMENT,0,0,0
8,4210,15,15,PAYMENT,0,0,0
8,4219,17,17,NEW_ORDER,0,0,0
8,4219,24,24,NEW_ORDER,0,0,0
8,4226,16,16,PAYMENT,0,0,0
8,4229,10,10,PAYMENT,0,0,0
8,4229,95,95,DELIVERY_BG,0,0,0
8,4229,25,25,NEW_ORDER,0,0,0
8,4238,9,9,PAYMENT,0,0,0
8,4238,0,0,DELIVERY,0,0,0
8,4255,26,26,NEW_ORDER,0,0,0
8,4260,34,34,NEW_ORDER,0,0,0
8,4261,6,6,ORDER_STATUS,0,0,0
8,4269,8,8,PAYMENT,0,0,0
8,4269,67,67,DELIVERY_BG,0,0,0
8,4276,7,7,PAYMENT,0,0,0
8,4293,33,33,NEW_ORDER,0,0,0
8,4298,60,60,DELIVERY_BG,0,0,0
8,4299,23,23,NEW_ORDER,0,0,0
8,4303,10,10,PAYMENT,0,0,0
8,4306,7,7,PAYMENT,0,0,0
8,4311,8,8,PAYMENT,0,0,0
8,4311,0,0,DELIVERY,0,0,0
8,4314,8,8,PAYMENT,0,0,0
8,4326,97,97,STOCK_LEVEL,0,0,0
8,4329,31,31,NEW_ORDER,0,0,0
8,4333,114,114,STOCK_LEVEL,0,0,0
8,4337,68,68,STOCK_LEVEL,0,0,0
8,4341,27,27,NEW_ORDER,0,0,0
8,4348,22,22,NEW_ORDER,0,0,0
8,4355,22,22,NEW_ORDER,0,0,0
8,4363,34,34,NEW_ORDER,0,0,0
8,4366,18,18,NEW_ORDER,0,0,0
8,4370,15,15,PAYMENT,0,0,0
8,4371,8,8,PAYMENT,0,0,0
8,4371,34,34,NEW_ORDER,0,0,0
8,4371,0,0,DELIVERY,0,0,0
8,4372,6,6,PAYMENT,0,0,0
8,4384,43,43,NEW_ORDER,0,0,0
8,4392,22,22,NEW_ORDER,0,0,0
8,4399,28,28,NEW_ORDER,0,0,0
8,4400,89,89,DELIVERY_BG,0,0,0
8,4405,33,33,NEW_ORDER,0,0,0
8,4406,6,6,PAYMENT,0,0,0
8,4410,18,18,NEW_ORDER,0,0,0
8,4410,0,0,DELIVERY,0,0,0
8,4414,8,8,PAYMENT,0,0,0
8,4415,10,10,PAYMENT,0,0,0
8,4425,11,11,PAYMENT,0,0,0
8,4425,41,41,NEW_ORDER,0,0,0
8,4431,32,32,NEW_ORDER,0,0,0
8,4434,19,19,NEW_ORDER,0,0,0
8,4436,10,10,PAYMENT,0,0,0
8,4439,8,8,ORDER_STATUS,0,0,0
8,4440,69,69,DELIVERY_BG,0,0,0
8,4440,6,6,PAYMENT,0,0,0
8,4442,6,6,PAYMENT,0,0,0
8,4453,13,13,PAYMENT,0,0,0
8,4457,32,32,NEW_ORDER,0,0,0
8,4464,24,24,NEW_ORDER,0,0,0
8,4470,60,60,DELIVERY_BG,0,0,0
8,4473,34,34,NEW_ORDER,0,0,0
8,4485,28,28,NEW_ORDER,0,0,0
8,4495,10,10,PAYMENT,0,0,0
8,4496,32,32,NEW_ORDER,0,0,0
8,4502,6,6,PAYMENT,0,0,0
8,4505,35,35,NEW_ORDER,0,0,0
8,4510,8,8,PAYMENT,0,0,0
8,4511,6,6,PAYMENT,0,0,0
8,4529,19,19,PAYMENT,0,0,0
8,4561,50,50,PAYMENT,0,0,0
8,4566,71,71,NEW_ORDER,0,0,0
8,4570,9,9,PAYMENT,0,0,0
8,4581,11,11,PAYMENT,0,0,0
8,4614,85,85,NEW_ORDER,0,0,0
8,4614,0,0,DELIVERY,0,0,0
8,4638,72,72,NEW_ORDER,0,0,0
8,4662,81,81,NEW_ORDER,0,0,0
8,4724,86,86,NEW_ORDER,0,0,0
8,4736,12,12,ORDER_STATUS,0,0,0
8,4740,4,4,PAYMENT,0,0,0
