run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
12,406,7,7,PAYMENT,0,0,0
12,417,281,281,STOCK_LEVEL,0,0,0
12,419,13,13,PAYMENT,0,0,0
12,420,71,71,NEW_ORDER,0,0,0
12,434,16,16,ORDER_STATUS,0,0,0
12,438,115,115,NEW_ORDER,0,0,0
12,438,0,0,DELIVERY,0,0,0
12,439,113,113,NEW_ORDER,0,0,0
12,439,70,70,NEW_ORDER,0,0,0
12,442,109,109,NEW_ORDER,0,0,0
12,457,18,18,PAYMENT,0,0,0
12,460,41,41,NEW_ORDER,0,0,0
12,465,23,23,PAYMENT,0,0,0
12,469,12,12,PAYMENT,0,0,0
12,471,66,66,NEW_ORDER,0,0,0
12,481,47,47,NEW_ORDER,0,0,0
12,483,12,12,PAYMENT,0,0,0
12,491,26,26,PAYMENT,0,0,0
12,498,78,78,NEW_ORDER,0,0,0
12,504,13,13,PAYMENT,0,0,0
12,510,29,29,NEW_ORDER,0,0,0
12,516,56,56,NEW_ORDER,0,0,0
12,517,13,13,ORDER_STATUS,0,0,0
12,527,29,29,PAYMENT,0,0,0
12,529,60,60,NEW_ORDER,0,0,0
12,531,15,15,PAYMENT,0,0,0
12,531,92,92,NEW_ORDER,0,0,0
12,535,24,24,PAYMENT,0,0,0
12,538,9,9,PAYMENT,0,0,0
12,548,289,289,STOCK_LEVEL,0,0,0
12,555,28,28,PAYMENT,0,0,0
12,556,273,273,STOCK_LEVEL,0,0,0
12,556,73,73,NEW_ORDER,0,0,0
12,559,11,11,PAYMENT,0,0,0
12,564,33,33,PAYMENT,0,0,0
12,568,51,51,NEW_ORDER,0,0,0
12,575,11,11,PAYMENT,0,0,0
12,581,43,43,NEW_ORDER,0,0,0
12,593,11,11,PAYMENT,0,0,0
12,594,59,59,NEW_ORDER,0,0,0
12,594,38,38,NEW_ORDER,0,0,0
12,607,38,38,NEW_ORDER,0,0,0
12,616,85,85,NEW_ORDER,0,0,0
12,616,22,22,PAYMENT,0,0,0
12,616,0,0,DELIVERY,0,0,0
12,617,10,10,ORDER_STATUS,0,0,0
12,639,83,83,NEW_ORDER,0,0,0
12,640,81,81,NEW_ORDER,0,0,0
12,640,65,65,NEW_ORDER,0,0,0
12,640,47,47,NEW_ORDER,0,0,0
12,642,48,48,NEW_ORDER,0,0,0
12,646,91,91,NEW_ORDER,0,0,0
12,646,0,0,DELIVERY,0,0,0
12,653,13,13,PAYMENT,0,0,0
12,653,215,215,DELIVERY_BG,0,0,0
12,657,17,17,PAYMENT,0,0,0
12,671,18,18,PAYMENT,0,0,0
12,1089,450,450,NEW_ORDER,0,0,0
12,1089,473,473,NEW_ORDER,0,0,0
12,1090,450,450,PAYMENT,0,0,0
12,1094,452,452,NEW_ORDER,0,0,0
12,1098,481,481,NEW_ORDER,0,0,0
12,1103,13,13,PAYMENT,0,0,0
12,1111,20,20,ORDER_STATUS,0,0,0
12,1118,19,19,PAYMENT,0,0,0
12,1127,33,33,NEW_ORDER,0,0,0
12,1128,475,475,NEW_ORDER,0,0,0
12,1143,53,53,NEW_ORDER,0,0,0
12,1157,486,486,NEW_ORDER,0,0,0
12,1160,17,17,PAYMENT,0,0,0
12,1160,0,0,DELIVERY,0,0,0
12,1161,58,58,NEW_ORDER,0,0,0
12,1164,36,36,PAYMENT,0,0,0
12,1167,56,56,NEW_ORDER,0,0,0
12,1179,22,22,PAYMENT,0,0,0
12,1179,52,52,NEW_ORDER,0,0,0
12,1179,61,61,NEW_ORDER,0,0,0
12,1183,567,566,DELIVERY_BG,0,0,0
12,1202,23,23,PAYMENT,0,0,0
12,1203,1,1,DELIVERY,0,0,0
12,1203,24,24,ORDER_STATUS,0,0,0
12,1203,42,42,NEW_ORDER,0,0,0
12,1211,565,565,DELIVERY_BG,0,0,0
12,1214,50,50,NEW_ORDER,0,0,0
12,1220,41,41,NEW_ORDER,0,0,0
12,1229,26,26,NEW_ORDER,1,0,0
12,1238,27,27,PAYMENT,0,0,0
12,1238,71,71,NEW_ORDER,0,0,0
12,1246,17,17,PAYMENT,0,0,0
12,1246,63,63,NEW_ORDER,0,0,0
12,1253,33,33,NEW_ORDER,0,0,0
12,1255,9,9,STOCK_LEVEL,0,0,0
12,1258,44,44,NEW_ORDER,0,0,0
12,1258,20,20,PAYMENT,0,0,0
12,1259,56,56,NEW_ORDER,0,0,0
12,1269,10,10,PAYMENT,0,0,0
12,1273,35,35,PAYMENT,0,0,0
12,1276,21,21,PAYMENT,0,0,0
12,1292,16,16,PAYMENT,0,0,0
12,1293,47,47,NEW_ORDER,0,0,0
12,1293,24,24,NEW_ORDER,0,0,0
12,1293,35,35,NEW_ORDER,0,0,0
12,1299,642,642,STOCK_LEVEL,0,0,0
12,1303,10,10,PAYMENT,0,0,0
12,1314,11,11,PAYMENT,0,0,0
12,1326,53,53,NEW_ORDER,0,0,0
12,1337,44,44,NEW_ORDER,0,0,0
12,1338,39,39,NEW_ORDER,0,0,0
12,1348,22,22,PAYMENT,0,0,0
12,1355,18,18,PAYMENT,0,0,0
12,1355,63,63,NEW_ORDER,0,0,0
12,1356,18,18,PAYMENT,0,0,0
12,1358,44,44,NEW_ORDER,0,0,0
12,1368,12,12,PAYMENT,0,0,0
12,1370,210,210,DELIVERY_BG,0,0,0
12,1383,181,180,DELIVERY_BG,0,0,0
12,1391,43,43,NEW_ORDER,0,0,0
12,1417,59,59,NEW_ORDER,0,0,0
12,1420,50,50,NEW_ORDER,0,0,0
12,1422,31,31,PAYMENT,0,0,0
12,1428,73,73,NEW_ORDER,0,0,0
12,1429,74,74,NEW_ORDER,0,0,0
12,1430,13,13,PAYMENT,0,0,0
12,1437,69,69,NEW_ORDER,0,0,0
12,1440,10,10,PAYMENT,0,0,0
12,1445,62,62,PAYMENT,0,0,0
12,1449,9,9,PAYMENT,0,0,0
12,1465,43,43,NEW_ORDER,0,0,0
12,1466,17,17,PAYMENT,0,0,0
12,1466,46,46,NEW_ORDER,0,0,0
12,1466,29,29,NEW_ORDER,0,0,0
12,1473,7,7,ORDER_STATUS,0,0,0
12,1473,0,0,DELIVERY,0,0,0
12,1485,57,57,NEW_ORDER,0,0,0
12,1491,46,46,NEW_ORDER,0,0,0
12,1493,64,64,NEW_ORDER,0,0,0
12,1496,30,30,PAYMENT,0,0,0
12,1496,0,0,DELIVERY,0,0,0
12,1506,40,40,NEW_ORDER,0,0,0
12,1512,253,253,STOCK_LEVEL,0,0,0
12,1512,27,27,PAYMENT,0,0,0
12,1514,48,48,NEW_ORDER,0,0,0
12,1517,24,24,PAYMENT,0,0,0
12,1527,14,14,PAYMENT,0,0,0
12,1528,235,235,STOCK_LEVEL,0,0,0
12,1537,23,23,PAYMENT,0,0,0
12,1538,32,32,NEW_ORDER,0,0,0
12,1540,13,13,PAYMENT,0,0,0
12,1541,13,13,PAYMENT,0,0,0
12,1565,312,312,STOCK_LEVEL,0,0,0
12,1571,80,80,NEW_ORDER,0,0,0
12,1581,64,64,NEW_ORDER,0,0,0
12,1583,46,46,NEW_ORDER,0,0,0
12,1599,61,61,NEW_ORDER,0,0,0
12,1611,40,40,PAYMENT,0,0,0
12,1611,70,70,NEW_ORDER,0,0,0
12,1613,14,14,PAYMENT,0,0,0
12,1613,48,48,NEW_ORDER,0,0,0
12,1616,34,34,NEW_ORDER,0,0,0
12,1629,17,17,PAYMENT,0,0,0
12,1635,19,19,PAYMENT,0,0,0
12,1635,22,22,PAYMENT,0,0,0
12,1639,56,56,NEW_ORDER,0,0,0
12,1643,170,170,DELIVERY_BG,0,0,0
12,1650,15,15,ORDER_STATUS,0,0,0
12,1655,143,143,STOCK_LEVEL,0,0,0
12,1656,45,45,NEW_ORDER,0,0,0
12,1657,22,22,PAYMENT,0,0,0
12,1659,30,30,NEW_ORDER,0,0,0
12,1659,46,46,NEW_ORDER,0,0,0
12,1680,23,23,PAYMENT,0,0,0
12,1700,50,50,NEW_ORDER,0,0,0
12,1700,41,41,PAYMENT,0,0,0
12,1702,47,47,NEW_ORDER,0,0,0
12,1704,23,23,PAYMENT,0,0,0
12,1709,52,52,NEW_ORDER,0,0,0
12,1709,70,70,NEW_ORDER,0,0,0
12,2090,431,431,NEW_ORDER,0,0,0
12,2090,390,390,PAYMENT,0,0,0
12,2091,391,391,PAYMENT,0,0,0
12,2091,389,389,PAYMENT,0,0,0
12,2091,382,382,PAYMENT,0,0,0
12,2103,12,12,PAYMENT,0,0,0
12,2103,607,607,DELIVERY_BG,0,0,0
12,2111,20,20,PAYMENT,0,0,0
12,2118,27,27,PAYMENT,0,0,0
12,2134,594,594,STOCK_LEVEL,0,0,0
12,2143,25,25,PAYMENT,0,0,0
12,2143,32,32,PAYMENT,0,0,0
12,2145,54,54,PAYMENT,0,0,0
12,2146,43,43,NEW_ORDER,0,0,0
12,2153,50,50,NEW_ORDER,0,0,0
12,2154,445,445,NEW_ORDER,0,0,0
12,2154,450,450,NEW_ORDER,0,0,0
12,2158,15,15,PAYMENT,0,0,0
12,2170,79,79,NEW_ORDER,0,0,0
12,2182,35,35,NEW_ORDER,0,0,0
12,2183,40,40,NEW_ORDER,0,0,0
12,2196,42,42,NEW_ORDER,0,0,0
12,2198,16,16,PAYMENT,0,0,0
12,2199,65,65,NEW_ORDER,0,0,0
12,2199,29,29,NEW_ORDER,0,0,0
12,2199,54,54,NEW_ORDER,0,0,0
12,2207,24,24,PAYMENT,0,0,0
12,2217,18,18,ORDER_STATUS,0,0,0
12,2223,24,24,ORDER_STATUS,0,0,0
12,2245,38,38,PAYMENT,0,0,0
12,2246,92,92,NEW_ORDER,0,0,0
12,2247,604,604,STOCK_LEVEL,0,0,0
12,2252,98,98,NEW_ORDER,0,0,0
12,2257,12,12,PAYMENT,0,0,0
12,2264,65,65,NEW_ORDER,0,0,0
12,2269,52,52,NEW_ORDER,0,0,0
12,2269,17,17,PAYMENT,0,0,0
12,2269,111,111,NEW_ORDER,0,0,0
12,2270,74,74,NEW_ORDER,0,0,0
12,2281,12,12,PAYMENT,0,0,0
12,2282,13,13,PAYMENT,0,0,0
12,2285,39,39,PAYMENT,0,0,0
12,2285,15,15,PAYMENT,0,0,0
12,2294,37,37,NEW_ORDER,0,0,0
12,2309,24,24,PAYMENT,0,0,0
12,2313,44,44,NEW_ORDER,0,0,0
12,2313,19,19,PAYMENT,0,0,0
12,2314,29,29,PAYMENT,0,0,0
12,2314,67,67,NEW_ORDER,0,0,0
12,2324,101,101,NEW_ORDER,0,0,0
12,2331,17,17,ORDER_STATUS,0,0,0
12,2334,21,21,PAYMENT,0,0,0
12,2334,52,52,NEW_ORDER,0,0,0
12,2334,20,20,PAYMENT,0,0,0
12,2334,52,52,NEW_ORDER,0,0,0
12,2334,69,69,NEW_ORDER,0,0,0
12,2339,15,15,PAYMENT,0,0,0
12,2346,37,37,NEW_ORDER,0,0,0
12,2347,8,8,STOCK_LEVEL,0,0,0
12,2349,15,15,PAYMENT,0,0,0
12,2349,0,0,DELIVERY,0,0,0
12,2349,15,15,PAYMENT,0,0,0
12,2349,15,15,PAYMENT,0,0,0
12,2349,18,18,PAYMENT,0,0,0
12,2349,36,36,NEW_ORDER,0,0,0
12,2360,26,26,PAYMENT,0,0,0
12,2372,23,23,PAYMENT,0,0,0
12,2372,12,12,ORDER_STATUS,0,0,0
12,2388,189,189,STOCK_LEVEL,0,0,0
12,2389,55,55,NEW_ORDER,0,0,0
12,2400,12,12,PAYMENT,0,0,0
12,2407,35,35,ORDER_STATUS,0,0,0
12,2419,70,70,NEW_ORDER,0,0,0
12,2438,91,91,NEW_ORDER,0,0,0
12,2438,89,89,NEW_ORDER,0,0,0
12,2439,90,90,NEW_ORDER,0,0,0
12,2439,39,39,PAYMENT,0,0,0
12,2457,68,68,PAYMENT,0,0,0
12,2465,27,27,PAYMENT,0,0,0
12,2479,133,133,NEW_ORDER,0,0,0
12,2484,112,112,NEW_ORDER,0,0,0
12,2494,55,55,NEW_ORDER,0,0,0
12,2494,29,29,PAYMENT,0,0,0
12,2508,28,28,PAYMENT,0,0,0
12,2509,102,102,NEW_ORDER,0,0,0
12,2515,21,21,PAYMENT,0,0,0
12,2515,0,0,DELIVERY,0,0,0
12,2516,59,59,NEW_ORDER,0,0,0
12,2518,80,80,NEW_ORDER,0,0,0
12,2522,103,103,NEW_ORDER,0,0,0
12,2531,15,15,PAYMENT,0,0,0
12,2535,26,26,PAYMENT,0,0,0
12,2539,45,45,NEW_ORDER,0,0,0
12,2544,36,36,PAYMENT,0,0,0
12,2545,196,196,DELIVERY_BG,0,0,0
12,2545,0,0,DELIVERY,0,0,0
12,2545,61,61,NEW_ORDER,0,0,0
12,2560,16,16,PAYMENT,0,0,0
12,2577,17,17,PAYMENT,0,0,0
12,2584,39,39,PAYMENT,0,0,0
12,2585,50,50,NEW_ORDER,0,0,0
12,2585,46,46,NEW_ORDER,0,0,0
12,2586,64,64,NEW_ORDER,0,0,0
12,2590,59,59,NEW_ORDER,0,0,0
12,2592,15,15,PAYMENT,0,0,0
12,2598,80,80,NEW_ORDER,0,0,0
12,2600,15,15,PAYMENT,0,0,0
12,2607,21,21,PAYMENT,0,0,0
12,3088,503,503,NEW_ORDER,0,0,0
12,3092,502,502,PAYMENT,0,0,0
12,3092,485,485,PAYMENT,0,0,0
12,3092,653,653,STOCK_LEVEL,0,0,0
12,3097,498,498,ORDER_STATUS,0,0,0
12,3099,499,499,PAYMENT,0,0,0
12,3106,17,17,PAYMENT,0,0,0
12,3128,36,36,NEW_ORDER,0,0,0
12,3128,0,0,DELIVERY,0,0,0
12,3129,37,37,NEW_ORDER,0,0,0
12,3145,561,561,NEW_ORDER,0,0,0
12,3147,555,555,NEW_ORDER,0,0,0
12,3162,63,63,NEW_ORDER,0,0,0
12,3162,17,17,PAYMENT,0,0,0
12,3163,16,16,PAYMENT,0,0,0
12,3163,71,71,NEW_ORDER,0,0,0
12,3164,649,649,DELIVERY_BG,0,0,0
12,3166,37,37,NEW_ORDER,0,0,0
12,3174,12,12,PAYMENT,0,0,0
12,3182,18,18,PAYMENT,0,0,0
12,3182,76,76,NEW_ORDER,0,0,0
12,3189,15,15,PAYMENT,0,0,0
12,3213,51,51,NEW_ORDER,0,0,0
12,3213,50,50,NEW_ORDER,0,0,0
12,3216,53,53,NEW_ORDER,0,0,0
12,3223,57,57,NEW_ORDER,0,0,0
12,3226,13,13,PAYMENT,0,0,0
12,3226,13,13,PAYMENT,0,0,0
12,3232,687,687,DELIVERY_BG,0,0,0
12,3234,18,18,PAYMENT,0,0,0
12,3239,16,16,PAYMENT,0,0,0
12,3247,21,21,ORDER_STATUS,0,0,0
12,3255,16,16,PAYMENT,0,0,0
12,3259,33,33,NEW_ORDER,0,0,0
12,3263,16,16,PAYMENT,0,0,0
12,3267,12,12,PAYMENT,0,0,0
12,3269,35,35,NEW_ORDER,0,0,0
12,3277,18,18,PAYMENT,0,0,0
12,3277,45,45,NEW_ORDER,0,0,0
12,3278,11,11,PAYMENT,0,0,0
12,3283,186,186,STOCK_LEVEL,0,0,0
12,3289,20,20,PAYMENT,0,0,0
12,3292,14,14,PAYMENT,0,0,0
12,3293,16,16,PAYMENT,0,0,0
12,3293,0,0,DELIVERY,0,0,0
12,3299,10,10,PAYMENT,0,0,0
12,3312,130,130,STOCK_LEVEL,0,0,0
12,3320,21,21,PAYMENT,0,0,0
12,3320,37,37,NEW_ORDER,0,0,0
12,3321,193,193,DELIVERY_BG,0,0,0
12,3322,45,45,NEW_ORDER,0,0,0
12,3322,59,59,NEW_ORDER,0,0,0
12,3330,18,18,PAYMENT,0,0,0
12,3331,39,39,NEW_ORDER,0,0,0
12,3338,8,8,PAYMENT,0,0,0
12,3343,161,161,STOCK_LEVEL,0,0,0
12,3353,164,164,STOCK_LEVEL,0,0,0
12,3354,11,11,PAYMENT,0,0,0
12,3355,34,34,NEW_ORDER,0,0,0
12,3366,44,44,NEW_ORDER,0,0,0
12,3369,14,14,PAYMENT,0,0,0
12,3371,51,51,NEW_ORDER,0,0,0
12,3385,47,47,NEW_ORDER,0,0,0
12,3385,19,19,PAYMENT,0,0,0
12,3388,68,68,NEW_ORDER,0,0,0
12,3391,69,69,NEW_ORDER,0,0,0
12,3392,23,23,PAYMENT,0,0,0
12,3402,10,10,PAYMENT,0,0,0
12,3417,32,32,PAYMENT,0,0,0
12,3427,39,39,PAYMENT,0,0,0
12,3427,56,56,NEW_ORDER,0,0,0
12,3428,75,75,NEW_ORDER,0,0,0
12,3436,82,82,NEW_ORDER,0,0,0
12,3444,17,17,PAYMENT,0,0,0
12,3453,25,25,PAYMENT,0,0,0
12,3454,37,37,NEW_ORDER,0,0,0
12,3454,10,10,STOCK_LEVEL,0,0,0
12,3459,32,32,NEW_ORDER,0,0,0
12,3462,26,26,PAYMENT,0,0,0
12,3462,9,9,PAYMENT,0,0,0
12,3466,135,135,NEW_ORDER,0,0,0
12,3467,174,174,DELIVERY_BG,0,0,0
12,3468,14,14,PAYMENT,0,0,0
12,3468,83,83,NEW_ORDER,0,0,0
12,3471,17,17,PAYMENT,0,0,0
12,3473,14,14,PAYMENT,0,0,0
12,3481,79,79,NEW_ORDER,0,0,0
12,3485,14,14,PAYMENT,0,0,0
12,3485,19,19,PAYMENT,0,0,0
12,3486,18,18,PAYMENT,0,0,0
12,3491,100,100,NEW_ORDER,0,0,0
12,3492,11,11,PAYMENT,0,0,0
12,3498,25,25,ORDER_STATUS,0,0,0
12,3498,0,0,DELIVERY,0,0,0
12,3507,21,21,PAYMENT,0,0,0
12,3508,16,16,PAYMENT,0,0,0
12,3510,48,48,NEW_ORDER,0,0,0
12,3511,43,43,NEW_ORDER,0,0,0
12,3513,51,51,NEW_ORDER,0,0,0
12,3519,52,52,NEW_ORDER,0,0,0
12,3521,13,13,PAYMENT,0,0,0
12,3529,19,19,PAYMENT,0,0,0
12,3531,40,40,NEW_ORDER,0,0,0
12,3532,47,47,NEW_ORDER,0,0,0
12,3537,17,17,PAYMENT,0,0,0
12,3542,29,29,ORDER_STATUS,0,0,0
12,3542,0,0,DELIVERY,0,0,0
12,3550,43,43,NEW_ORDER,0,0,0
12,3556,19,19,PAYMENT,0,0,0
12,3560,49,49,NEW_ORDER,0,0,0
12,3562,41,41,NEW_ORDER,0,0,0
12,3564,35,35,NEW_ORDER,0,0,0
12,3566,35,35,PAYMENT,0,0,0
12,3572,6,6,PAYMENT,0,0,0
12,3574,13,13,PAYMENT,0,0,0
12,3577,21,21,PAYMENT,0,0,0
12,3578,14,14,PAYMENT,0,0,0
12,3585,13,13,PAYMENT,0,0,0
12,3586,54,54,NEW_ORDER,0,0,0
12,3589,11,11,PAYMENT,0,0,0
12,3593,8,8,PAYMENT,0,0,0
12,3605,16,16,PAYMENT,0,0,0
12,3606,56,56,NEW_ORDER,0,0,0
12,3607,21,21,PAYMENT,0,0,0
12,3612,35,35,NEW_ORDER,0,0,0
12,3613,128,128,STOCK_LEVEL,0,0,0
12,3613,0,0,DELIVERY,0,0,0
12,3613,51,51,NEW_ORDER,0,0,0
12,3613,39,39,NEW_ORDER,0,0,0
12,3615,9,9,PAYMENT,0,0,0
12,3623,16,16,PAYMENT,0,0,0
12,3624,31,31,NEW_ORDER,0,0,0
12,3627,14,14,PAYMENT,0,0,0
12,3630,24,24,PAYMENT,0,0,0
12,3632,19,19,PAYMENT,0,0,0
12,3633,18,18,PAYMENT,0,0,0
12,3640,7,7,PAYMENT,0,0,0
12,3645,13,13,PAYMENT,0,0,0
12,3649,9,9,PAYMENT,0,0,0
12,3658,160,160,DELIVERY_BG,0,0,0
12,3661,49,49,NEW_ORDER,0,0,0
12,3663,18,18,PAYMENT,0,0,0
12,3668,38,38,NEW_ORDER,0,0,0
12,3671,47,47,NEW_ORDER,0,0,0
12,4088,427,427,PAYMENT,0,0,0
12,4091,433,433,ORDER_STATUS,0,0,0
12,4097,448,448,NEW_ORDER,0,0,0
12,4101,13,13,PAYMENT,0,0,0
12,4106,483,483,NEW_ORDER,0,0,0
12,4113,22,22,PAYMENT,0,0,0
12,4113,16,16,PAYMENT,0,0,0
12,4115,488,488,NEW_ORDER,0,0,0
12,4118,446,446,NEW_ORDER,0,0,0
12,4131,18,18,PAYMENT,0,0,0
12,4131,468,468,NEW_ORDER,0,0,0
12,4131,18,18,PAYMENT,0,0,0
12,4131,0,0,DELIVERY,0,0,0
12,4134,466,466,NEW_ORDER,0,0,0
12,4140,9,9,STOCK_LEVEL,0,0,0
12,4150,16,16,PAYMENT,0,0,0
12,4151,45,45,NEW_ORDER,0,0,0
12,4155,40,40,NEW_ORDER,0,0,0
12,4155,613,613,DELIVERY_BG,0,0,0
12,4162,31,31,NEW_ORDER,0,0,0
12,4164,46,46,NEW_ORDER,0,0,0
12,4167,66,66,NEW_ORDER,0,0,0
12,4173,560,560,DELIVERY_BG,0,0,0
12,4176,21,21,NEW_ORDER,0,0,0
12,4185,23,23,PAYMENT,0,0,0
12,4185,12,12,PAYMENT,0,0,0
12,4186,35,35,PAYMENT,0,0,0
12,4197,47,47,NEW_ORDER,0,0,0
12,4206,20,20,PAYMENT,0,0,0
12,4207,22,22,NEW_ORDER,0,0,0
12,4212,36,36,NEW_ORDER,0,0,0
12,4215,18,18,PAYMENT,0,0,0
12,4216,61,61,NEW_ORDER,0,0,0
12,4219,52,52,NEW_ORDER,0,0,0
12,4222,10,10,PAYMENT,0,0,0
12,4230,66,66,NEW_ORDER,0,0,0
12,4232,47,47,NEW_ORDER,0,0,0
12,4233,17,17,PAYMENT,0,0,0
12,4235,20,20,ORDER_STATUS,0,0,0
12,4235,0,0,DELIVERY,0,0,0
12,4239,33,33,NEW_ORDER,0,0,0
12,4239,108,108,DELIVERY_BG,0,0,0
12,4241,22,22,PAYMENT,0,0,0
12,4243,13,13,PAYMENT,0,0,0
12,4252,112,112,STOCK_LEVEL,0,0,0
12,4259,37,37,NEW_ORDER,0,0,0
12,4260,19,19,PAYMENT,0,0,0
12,4270,27,27,NEW_ORDER,0,0,0
12,4272,65,65,NEW_ORDER,0,0,0
12,4272,33,33,NEW_ORDER,0,0,0
12,4277,17,17,PAYMENT,0,0,0
12,4288,36,36,NEW_ORDER,0,0,0
12,4290,18,18,PAYMENT,0,0,0
12,4291,52,52,NEW_ORDER,0,0,0
12,4291,59,59,NEW_ORDER,0,0,0
12,4306,15,15,PAYMENT,0,0,0
12,4306,16,16,PAYMENT,0,0,0
12,4309,50,50,NEW_ORDER,0,0,0
12,4309,32,32,NEW_ORDER,0,0,0
12,4315,82,82,NEW_ORDER,0,0,0
12,4318,48,48,NEW_ORDER,0,0,0
12,4324,18,18,PAYMENT,0,0,0
12,4329,41,41,NEW_ORDER,0,0,0
12,4330,58,58,NEW_ORDER,0,0,0
12,4332,23,23,ORDER_STATUS,0,0,0
12,4336,12,12,PAYMENT,0,0,0
12,4338,47,47,NEW_ORDER,0,0,0
12,4339,30,30,NEW_ORDER,0,0,0
12,4340,25,25,ORDER_STATUS,0,0,0
12,4343,14,14,PAYMENT,0,0,0
12,4344,26,26,PAYMENT,0,0,0
12,4353,17,17,PAYMENT,0,0,0
12,4357,27,27,PAYMENT,0,0,0
12,4359,20,20,NEW_ORDER,0,0,0
12,4376,70,70,NEW_ORDER,0,0,0
12,4387,34,34,NEW_ORDER,0,0,0
12,4408,51,51,NEW_ORDER,0,0,0
12,4410,34,34,PAYMENT,0,0,0
12,4425,87,87,NEW_ORDER,0,0,0
12,4425,82,82,NEW_ORDER,0,0,0
12,4425,85,85,NEW_ORDER,0,0,0
12,4425,81,81,NEW_ORDER,0,0,0
12,4430,98,98,NEW_ORDER,0,0,0
12,4442,32,32,NEW_ORDER,0,0,0
12,4443,18,18,PAYMENT,0,0,0
12,4448,89,89,NEW_ORDER,0,0,0
12,4450,63,63,NEW_ORDER,0,0,0
12,4456,31,31,PAYMENT,0,0,0
12,4460,35,35,NEW_ORDER,0,0,0
12,4461,52,52,NEW_ORDER,0,0,0
12,4463,12,12,PAYMENT,0,0,0
12,4464,229,229,DELIVERY_BG,0,0,0
12,4465,17,17,PAYMENT,0,0,0
12,4468,12,12,PAYMENT,0,0,0
12,4479,54,54,NEW_ORDER,0,0,0
12,4479,11,11,ORDER_STATUS,0,0,0
12,4487,22,22,NEW_ORDER,0,0,0
12,4488,27,27,NEW_ORDER,0,0,0
12,4497,18,18,ORDER_STATUS,0,0,0
12,4503,61,61,NEW_ORDER,0,0,0
12,4507,44,44,NEW_ORDER,0,0,0
12,4507,19,19,PAYMENT,0,0,0
12,4507,47,47,NEW_ORDER,0,0,0
12,4513,70,70,NEW_ORDER,0,0,0
12,4513,34,34,NEW_ORDER,0,0,0
12,4527,20,20,NEW_ORDER,0,0,0
12,4533,68,68,NEW_ORDER,0,0,0
12,4540,27,27,ORDER_STATUS,0,0,0
12,4543,40,40,PAYMENT,0,0,0
12,4549,36,36,NEW_ORDER,0,0,0
12,4550,43,43,NEW_ORDER,0,0,0
12,4552,45,45,NEW_ORDER,0,0,0
12,4554,11,11,PAYMENT,0,0,0
12,4554,14,14,PAYMENT,0,0,0
12,4556,59,59,NEW_ORDER,0,0,0
12,4570,43,43,NEW_ORDER,0,0,0
12,4570,20,20,ORDER_STATUS,0,0,0
12,4576,43,43,NEW_ORDER,0,0,0
