run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
17,1000,0.341584158416,0.0,0.321782178218,0.123762376238,0.123762376238,0.0148514851485,0.0742574257426,0.0,0.0,0.0,55
17,2000,0.366583541147,0.0,0.299251870324,0.124688279302,0.122194513716,0.0124688279302,0.074812967581,0.0,0.0,0.0,2394
17,3000,0.398998330551,0.0,0.312186978297,0.0984974958264,0.0984974958264,0.0116861435726,0.0801335559265,0.0,0.0,0.0,2966
17,4000,0.401008827238,0.0,0.331651954603,0.0844892812106,0.0870113493064,0.0126103404792,0.0832282471627,0.0,0.0,0.0,3357
17,5000,0.412474849095,0.0,0.33199195171,0.0764587525151,0.0804828973843,0.0130784708249,0.0855130784708,0.0,0.0,0.0,3092
17,6000,0.412258606213,0.0,0.339210747271,0.0730478589421,0.0764063811923,0.0125944584383,0.0864819479429,0.0,0.0,0.0,3342
17,7000,0.416247304098,0.0,0.34291876348,0.0675772825306,0.0733285406183,0.0129403306973,0.0869877785766,0.0,0.0,0.0,3138
17,8000,0.415047021944,0.0,0.348589341693,0.0633228840125,0.0721003134796,0.0131661442006,0.0877742946708,0.0,0.0,0.0,372
17,9000,0.41861761427,0.0,0.352285395764,0.0602006688963,0.0685618729097,0.0128205128205,0.08751393534,0.0,0.0,0.0,2920
17,10000,0.419387242592,0.0,0.353591160221,0.0587644399799,0.067302862883,0.01305876444,0.0878955298845,0.0,0.0,0.0,2647
17,11000,0.420283234354,0.0,0.356327089995,0.0575605299223,0.0648698035633,0.0127912288716,0.0881681132937,0.0,0.0,0.0,3199
17,12000,0.419639110365,0.0,0.360889634914,0.0553923625682,0.0633655056651,0.0130088124213,0.0877045740663,0.0,0.0,0.0,2703
17,13000,0.415795586527,0.0,0.35656213705,0.0534262485482,0.0743321718931,0.0127758420441,0.0871080139373,0.0,0.0,0.0,3103
17,14000,0.415467625899,0.0,0.360431654676,0.0521582733813,0.0715827338129,0.0129496402878,0.0874100719424,0.0,0.0,0.0,2820
17,15000,0.416918429003,0.0,0.36186639812,0.0510238335012,0.0694864048338,0.0130916414904,0.0876132930514,0.0,0.0,0.0,3474
17,16000,0.418267716535,0.0,0.36188976378,0.0503937007874,0.0683464566929,0.0129133858268,0.088188976378,0.0,0.0,0.0,2863
17,17000,0.421708185053,0.0,0.361209964413,0.0492289442467,0.0664294187426,0.0130486358244,0.08837485172,0.0,0.0,0.0,3275
17,18000,0.421332586786,0.0,0.36366181411,0.0481522956327,0.0649496080627,0.0131578947368,0.0887458006719,0.0,0.0,0.0,1880
17,19000,0.421290151314,0.0,0.365277409079,0.0475179187683,0.0637111760021,0.0132731616671,0.0889301831696,0.0,0.0,0.0,1308
17,20000,0.422048435923,0.0,0.36629667003,0.0466700302725,0.0628153380424,0.0131180625631,0.0890514631685,0.0,0.0,0.0,1927
17,21000,0.423907825252,0.0,0.366298607777,0.0460873739798,0.061209793567,0.013202112338,0.0892942870859,0.0,0.0,0.0,2701
17,22000,0.425429553265,0.0,0.366093928981,0.0453608247423,0.0602520045819,0.0132875143184,0.0895761741123,0.0,0.0,0.0,1724
17,23000,0.427256792287,0.0,0.366564417178,0.04425942156,0.0589395267309,0.0133654688869,0.0896143733567,0.0,0.0,0.0,2041
17,24000,0.428001679261,0.0,0.367338371117,0.0434508816121,0.058564231738,0.0132241813602,0.0894206549118,0.0,0.0,0.0,1607
17,25000,0.430728956907,0.0,0.365686669352,0.0426902939992,0.0579943616593,0.0132903745469,0.089609343536,0.0,0.0,0.0,2840
17,26000,0.431475029036,0.0,0.36643437863,0.0418118466899,0.0569105691057,0.013356562137,0.0900116144019,0.0,0.0,0.0,1401
17,27000,0.433047370384,0.0,0.366467735919,0.0410294666169,0.056135770235,0.0134278254383,0.0898918314062,0.0,0.0,0.0,2593
17,28000,0.434250764526,0.0,0.36571325778,0.0406547940277,0.0557654254362,0.0134916351862,0.0901241230437,0.0,0.0,0.0,2411
17,29000,0.435220562695,0.0,0.365925668635,0.0401180965613,0.0552275095519,0.0135463702675,0.089961792289,0.0,0.0,0.0,3544
17,30000,0.434738787166,0.0,0.364522089703,0.0409877372753,0.0562741474887,0.0134386023854,0.0900386359819,0.0,0.0,0.0,3567
17,31000,0.434846266471,0.0,0.363917358061,0.0409956076135,0.056775662925,0.0135025215552,0.089962583374,0.0,0.0,0.0,2438
17,32000,0.435056746532,0.0,0.363650693569,0.0409836065574,0.0565889029004,0.0135561160151,0.0901639344262,0.0,0.0,0.0,2426
17,33000,0.435274338988,0.0,0.364358856794,0.0408069692801,0.0560904783738,0.0134494880024,0.0900198685618,0.0,0.0,0.0,2476
17,34000,0.435395341937,0.0,0.364634327251,0.0407951342531,0.0556297285269,0.0134994807892,0.0900459872422,0.0,0.0,0.0,3299
17,35000,0.436347926267,0.0,0.364055299539,0.0407546082949,0.0552995391705,0.0135368663594,0.0900057603687,0.0,0.0,0.0,3307
17,36000,0.436371272575,0.0,0.364692706146,0.0405991880162,0.054878902422,0.0134397312054,0.090018199636,0.0,0.0,0.0,2331
17,37000,0.436197739344,0.0,0.364564891734,0.0408552362794,0.0551545689773,0.0134822279722,0.0897453356939,0.0,0.0,0.0,1499
17,38000,0.436886767436,0.0,0.364624767966,0.0407053831875,0.0546274197826,0.0135242641209,0.0896313975073,0.0,0.0,0.0,3363
17,39000,0.437411187185,0.0,0.364552383413,0.0403048701718,0.0545149205529,0.0135641390001,0.089652499677,0.0,0.0,0.0,2968
17,40000,0.438035264484,0.0,0.364483627204,0.0400503778338,0.0541561712846,0.0136020151134,0.0896725440806,0.0,0.0,0.0,2833
17,41000,0.439066339066,0.0,0.363759213759,0.0399262899263,0.0539312039312,0.0136363636364,0.0896805896806,0.0,0.0,0.0,3329
17,42000,0.439486625885,0.0,0.363440086362,0.0398224781096,0.0538563032266,0.0135540362241,0.0898404701931,0.0,0.0,0.0,2935
17,43000,0.440421792619,0.0,0.362975981254,0.0396016403046,0.0535442296426,0.0135910954892,0.0898652606913,0.0,0.0,0.0,2600
17,44000,0.441035035493,0.0,0.362491412869,0.0395008014655,0.0534692008244,0.0136249141287,0.0898786352187,0.0,0.0,0.0,1739
17,45000,0.441857862339,0.0,0.362283156128,0.0391717963067,0.053161723559,0.0136541689983,0.0898712926693,0.0,0.0,0.0,1135
17,46000,0.44289937589,0.0,0.362421986204,0.0387605387058,0.0525566626519,0.0135771378517,0.089784298697,0.0,0.0,0.0,3456
17,47000,0.44295661489,0.0,0.362399571505,0.0387787895019,0.0524906266738,0.013604713444,0.089769683985,0.0,0.0,0.0,3333
17,48000,0.442719261435,0.0,0.362882920688,0.0387117079312,0.0522450692405,0.0136382710869,0.0898027696181,0.0,0.0,0.0,3148
