run,elapsed,device,rdiops,rdmerges,rdkbps,wriops,wrmerges,wrkbps
18,205000,blk_vda,1209.0,1.0,67736.0,3716.0,155.0,55176.0
18,206000,blk_vda,1174.0,12.0,67160.0,3693.0,151.0,54308.0
18,207000,blk_vda,1408.0,26.0,81708.0,2226.0,158.0,43656.0
18,208000,blk_vda,1478.0,12.0,89976.0,1704.0,100.0,32300.0
18,209000,blk_vda,1441.0,33.0,95656.0,1095.0,129.0,28680.0
18,210000,blk_vda,1245.0,12.0,85256.0,1348.0,121.0,32304.0
18,211000,blk_vda,1405.0,25.0,94840.0,1614.0,139.0,30992.0
18,212000,blk_vda,1421.0,50.0,96768.0,1163.0,98.0,27896.0
18,213000,blk_vda,1504.0,61.0,102916.0,790.0,83.0,18360.0
18,214000,blk_vda,1465.0,25.0,104768.0,1034.0,97.0,19928.0
18,215000,blk_vda,1600.0,33.0,114204.0,574.0,66.0,15076.0
18,216000,blk_vda,1300.0,0.0,99232.0,649.0,76.0,17288.0
18,217000,blk_vda,1563.0,41.0,99816.0,1034.0,138.0,22564.0
18,218000,blk_vda,1588.0,21.0,113928.0,473.0,77.0,14304.0
18,219000,blk_vda,1445.0,25.0,113976.0,288.0,52.0,9172.0
18,220000,blk_vda,1393.0,34.0,101292.0,823.0,72.0,17648.0
18,221000,blk_vda,1304.0,23.0,65960.0,3217.0,204.0,54160.0
18,222000,blk_vda,1526.0,0.0,98436.0,1710.0,115.0,27200.0
18,223000,blk_vda,1718.0,59.0,107364.0,547.0,61.0,15360.0
18,224000,blk_vda,1508.0,33.0,98784.0,1458.0,123.0,25884.0
18,225000,blk_vda,1675.0,22.0,100532.0,1150.0,151.0,29424.0
18,226000,blk_vda,1537.0,96.0,113092.0,479.0,87.0,13672.0
18,227000,blk_vda,1287.0,74.0,115684.0,284.0,53.0,7132.0
18,228000,blk_vda,1498.0,66.0,95116.0,621.0,96.0,14504.0
18,229000,blk_vda,1535.0,60.0,107812.0,784.0,97.0,16784.0
18,230000,blk_vda,1635.0,37.0,110004.0,1013.0,101.0,19260.0
18,231000,blk_vda,1194.0,121.0,59844.0,3167.0,157.0,47992.0
18,232000,blk_vda,1078.0,23.0,46616.0,4085.0,465.0,77792.0
18,233000,blk_vda,1322.0,27.0,51404.0,5443.0,360.0,73908.0
18,234000,blk_vda,1303.0,27.0,67596.0,3568.0,309.0,55544.0
18,235000,blk_vda,1288.0,59.0,61684.0,4307.0,277.0,58132.0
18,236000,blk_vda,1112.0,100.0,66916.0,5418.0,188.0,62284.0
18,237000,blk_vda,608.0,35.0,43636.0,4766.0,286.0,76120.0
18,238000,blk_vda,857.0,64.0,58120.0,4757.0,269.0,63440.0
18,239000,blk_vda,768.0,55.0,46552.0,4333.0,286.0,74680.0
18,240000,blk_vda,1277.0,12.0,82544.0,2619.0,186.0,41360.0
18,241000,blk_vda,673.0,11.0,44280.0,3673.0,308.0,75996.0
18,242000,blk_vda,1254.0,51.0,77420.0,3166.0,222.0,46784.0
18,243000,blk_vda,970.0,8.0,57732.0,3887.0,357.0,62812.0
18,244000,blk_vda,1103.0,45.0,68984.0,2919.0,673.0,58336.0
18,245000,blk_vda,966.0,26.0,63472.0,2982.0,108.0,57432.0
18,246000,blk_vda,1049.0,22.0,68952.0,2676.0,210.0,54976.0
18,247000,blk_vda,1021.0,42.0,70884.0,2938.0,157.0,51728.0
18,248000,blk_vda,950.0,67.0,58408.0,3165.0,323.0,63824.0
18,249000,blk_vda,1091.0,2.0,69776.0,3567.0,156.0,54796.0
18,250000,blk_vda,1049.0,14.0,63360.0,3702.0,151.0,58200.0
18,251000,blk_vda,970.0,14.0,62480.0,3536.0,128.0,60656.0
18,252000,blk_vda,1214.0,0.0,78088.0,2947.0,120.0,49664.0
18,253000,blk_vda,1155.0,0.0,77304.0,2242.0,116.0,41944.0
18,254000,blk_vda,1001.0,0.0,63472.0,3507.0,252.0,56512.0
18,255000,blk_vda,1182.0,0.0,70160.0,3327.0,247.0,58712.0
18,256000,blk_vda,1140.0,12.0,70088.0,3079.0,152.0,48512.0
18,257000,blk_vda,1105.0,0.0,83160.0,2245.0,103.0,37792.0
18,258000,blk_vda,1405.0,0.0,85280.0,2157.0,126.0,39848.0
18,259000,blk_vda,1389.0,0.0,82864.0,2432.0,124.0,42052.0
18,260000,blk_vda,1434.0,25.0,75504.0,2189.0,183.0,38720.0
18,261000,blk_vda,1398.0,21.0,84028.0,2131.0,159.0,38852.0
18,262000,blk_vda,1456.0,147.0,81052.0,2620.0,175.0,41872.0
18,263000,blk_vda,1195.0,48.0,76624.0,3706.0,154.0,46236.0
18,264000,blk_vda,1223.0,0.0,74616.0,3634.0,207.0,48292.0
18,265000,blk_vda,1302.0,0.0,74528.0,3833.0,149.0,48224.0
18,266000,blk_vda,1169.0,12.0,66880.0,4422.0,204.0,56124.0
18,267000,blk_vda,1706.0,14.0,95720.0,1504.0,104.0,27144.0
18,268000,blk_vda,1527.0,26.0,85832.0,2406.0,152.0,37016.0
18,269000,blk_vda,1143.0,13.0,72672.0,3908.0,210.0,50240.0
18,270000,blk_vda,1219.0,18.0,70912.0,3891.0,170.0,51992.0
18,271000,blk_vda,1248.0,14.0,63896.0,4676.0,229.0,58964.0
18,272000,blk_vda,982.0,0.0,59328.0,4061.0,346.0,63352.0
18,273000,blk_vda,927.0,4.0,52468.0,4251.0,235.0,70624.0
18,274000,blk_vda,1222.0,30.0,67448.0,4381.0,199.0,55392.0
18,275000,blk_vda,988.0,0.0,58888.0,4294.0,138.0,64040.0
18,276000,blk_vda,1306.0,25.0,73768.0,3436.0,198.0,48272.0
18,277000,blk_vda,1343.0,0.0,73088.0,2486.0,195.0,50200.0
18,278000,blk_vda,1160.0,12.0,74240.0,3105.0,604.0,49072.0
18,279000,blk_vda,1046.0,19.0,61796.0,2992.0,155.0,60980.0
18,280000,blk_vda,1244.0,39.0,83604.0,1323.0,46.0,39360.0
18,281000,blk_vda,1500.0,24.0,82472.0,1499.0,79.0,40388.0
18,282000,blk_vda,1501.0,0.0,90368.0,1254.0,75.0,32332.0
18,283000,blk_vda,1194.0,37.0,94564.0,1143.0,76.0,28304.0
18,284000,blk_vda,1459.0,17.0,91992.0,1403.0,96.0,31116.0
18,285000,blk_vda,1419.0,12.0,90848.0,1584.0,86.0,31244.0
18,286000,blk_vda,1331.0,36.0,95160.0,1106.0,100.0,28512.0
18,287000,blk_vda,1418.0,21.0,92320.0,1187.0,75.0,30456.0
18,288000,blk_vda,1552.0,27.0,98736.0,836.0,59.0,24240.0
18,289000,blk_vda,1501.0,25.0,96272.0,982.0,98.0,26568.0
18,290000,blk_vda,1479.0,24.0,90288.0,1782.0,125.0,32608.0
18,291000,blk_vda,1442.0,13.0,96512.0,1282.0,78.0,26388.0
18,292000,blk_vda,1601.0,0.0,109512.0,332.0,21.0,13376.0
18,293000,blk_vda,1498.0,114.0,108288.0,532.0,41.0,14384.0
18,294000,blk_vda,1297.0,53.0,94528.0,1556.0,156.0,28320.0
18,295000,blk_vda,1519.0,27.0,100336.0,939.0,88.0,22784.0
18,296000,blk_vda,1715.0,24.0,100228.0,1046.0,95.0,22608.0
18,297000,blk_vda,1712.0,38.0,102488.0,723.0,92.0,20408.0
18,298000,blk_vda,1524.0,12.0,81020.0,2961.0,170.0,41892.0
18,299000,blk_vda,1447.0,0.0,70236.0,3664.0,190.0,52552.0
18,300000,blk_vda,1465.0,13.0,78512.0,3246.0,206.0,44424.0
18,301000,blk_vda,427.0,12.0,32960.0,7673.0,304.0,83920.0
