run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
16,1391,53,53,DELIVERY_BG,0,0,0
16,1396,5,5,PAYMENT,0,0,0
16,1405,9,9,NEW_ORDER,0,0,0
16,1408,3,3,ORDER_STATUS,0,0,0
16,1412,4,4,PAYMENT,0,0,0
16,1416,4,4,PAYMENT,0,0,0
16,1427,11,11,NEW_ORDER,0,0,0
16,1437,10,10,NEW_ORDER,0,0,0
16,1446,9,9,PAYMENT,0,0,0
16,1451,5,5,PAYMENT,0,0,0
16,1456,5,5,PAYMENT,0,0,0
16,1461,5,5,PAYMENT,0,0,0
16,1477,16,16,NEW_ORDER,0,0,0
16,1482,5,5,PAYMENT,0,0,0
16,1487,5,5,PAYMENT,0,0,0
16,1498,11,11,NEW_ORDER,0,0,0
16,1503,5,5,PAYMENT,0,0,0
16,1511,8,8,NEW_ORDER,0,0,0
16,1518,7,7,NEW_ORDER,0,0,0
16,1530,12,12,NEW_ORDER,0,0,0
16,1542,11,11,NEW_ORDER,0,0,0
16,1553,10,10,NEW_ORDER,0,0,0
16,1557,4,4,PAYMENT,0,0,0
16,1562,5,5,PAYMENT,0,0,0
16,1568,6,6,NEW_ORDER,0,0,0
16,1572,4,4,PAYMENT,0,0,0
16,1578,6,6,PAYMENT,0,0,0
16,1578,0,0,DELIVERY,0,0,0
16,1619,41,41,DELIVERY_BG,0,0,0
16,1625,6,6,PAYMENT,0,0,0
16,1629,4,4,PAYMENT,0,0,0
16,1633,4,4,PAYMENT,0,0,0
16,1637,4,4,PAYMENT,0,0,0
16,1646,9,9,NEW_ORDER,0,0,0
16,1653,7,7,PAYMENT,0,0,0
16,1664,11,11,NEW_ORDER,0,0,0
16,1673,9,9,NEW_ORDER,0,0,0
16,1677,4,4,STOCK_LEVEL,0,0,0
16,1680,3,3,PAYMENT,0,0,0
16,1684,3,3,PAYMENT,0,0,0
16,1692,8,8,NEW_ORDER,0,0,0
16,1697,5,5,PAYMENT,0,0,0
16,1700,3,3,STOCK_LEVEL,0,0,0
16,1705,5,5,PAYMENT,0,0,0
16,1709,4,4,ORDER_STATUS,0,0,0
16,1718,9,9,NEW_ORDER,0,0,0
16,1722,4,4,PAYMENT,0,0,0
16,1727,5,5,PAYMENT,0,0,0
16,1735,8,8,PAYMENT,0,0,0
16,1743,7,7,NEW_ORDER,0,0,0
16,1748,5,5,PAYMENT,0,0,0
16,1751,3,3,PAYMENT,0,0,0
16,1754,3,3,PAYMENT,0,0,0
16,1758,4,4,PAYMENT,0,0,0
16,1769,11,11,NEW_ORDER,0,0,0
16,1775,6,6,NEW_ORDER,0,0,0
16,1778,3,3,PAYMENT,0,0,0
16,1782,4,4,PAYMENT,0,0,0
16,1786,4,4,PAYMENT,0,0,0
16,1790,4,4,ORDER_STATUS,0,0,0
16,1794,4,4,ORDER_STATUS,0,0,0
16,1799,5,5,PAYMENT,0,0,0
16,1813,14,14,NEW_ORDER,0,0,0
16,1821,8,8,NEW_ORDER,0,0,0
16,1826,5,5,PAYMENT,0,0,0
16,1826,0,0,DELIVERY,0,0,0
16,1852,26,26,DELIVERY_BG,0,0,0
16,1863,11,11,NEW_ORDER,0,0,0
16,1871,8,8,NEW_ORDER,0,0,0
16,1882,11,11,NEW_ORDER,0,0,0
16,1886,4,4,ORDER_STATUS,0,0,0
16,1899,13,13,NEW_ORDER,0,0,0
16,1913,13,13,NEW_ORDER,0,0,0
16,1922,9,9,NEW_ORDER,0,0,0
16,1934,12,12,NEW_ORDER,0,0,0
16,1938,4,4,PAYMENT,0,0,0
16,1948,10,10,NEW_ORDER,0,0,0
16,1958,10,10,NEW_ORDER,0,0,0
16,1962,4,4,PAYMENT,0,0,0
16,1965,3,3,PAYMENT,0,0,0
16,1975,10,10,NEW_ORDER,0,0,0
16,1979,4,4,PAYMENT,0,0,0
16,1983,4,4,PAYMENT,0,0,0
16,1987,3,3,PAYMENT,0,0,0
16,1987,0,0,DELIVERY,0,0,0
16,2031,44,44,DELIVERY_BG,0,0,0
16,2033,2,2,STOCK_LEVEL,0,0,0
16,2035,2,2,STOCK_LEVEL,0,0,0
16,2039,4,4,PAYMENT,0,0,0
16,2052,13,13,NEW_ORDER,0,0,0
16,2061,9,9,NEW_ORDER,0,0,0
16,2065,4,4,PAYMENT,0,0,0
16,2077,12,12,NEW_ORDER,0,0,0
16,2079,2,2,STOCK_LEVEL,0,0,0
16,2084,5,5,STOCK_LEVEL,0,0,0
16,2084,0,0,DELIVERY,0,0,0
16,2114,30,30,DELIVERY_BG,0,0,0
16,2119,5,5,PAYMENT,0,0,0
16,2123,4,4,PAYMENT,0,0,0
16,2141,17,17,NEW_ORDER,0,0,0
16,2153,12,12,NEW_ORDER,0,0,0
16,2158,5,5,PAYMENT,0,0,0
16,2168,10,10,NEW_ORDER,0,0,0
16,2171,3,3,PAYMENT,0,0,0
16,2175,4,4,PAYMENT,0,0,0
16,2178,3,3,PAYMENT,0,0,0
16,2183,5,5,PAYMENT,0,0,0
16,2186,3,3,PAYMENT,0,0,0
16,2186,0,0,DELIVERY,0,0,0
16,2231,45,45,DELIVERY_BG,0,0,0
16,2235,4,4,PAYMENT,0,0,0
16,2244,9,9,PAYMENT,0,0,0
16,2247,3,3,PAYMENT,0,0,0
16,2250,3,3,PAYMENT,0,0,0
16,2258,8,8,NEW_ORDER,0,0,0
16,2266,8,8,PAYMENT,0,0,0
16,2271,5,5,PAYMENT,0,0,0
16,2274,3,3,PAYMENT,0,0,0
16,2278,4,4,PAYMENT,0,0,0
16,2283,5,5,PAYMENT,0,0,0
16,2289,6,6,NEW_ORDER,0,0,0
