run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
13,474,224,224,PAYMENT,0,0,0
13,474,192,192,PAYMENT,0,0,0
13,479,116,116,PAYMENT,0,0,0
13,484,207,207,PAYMENT,0,0,0
13,930,587,587,PAYMENT,0,0,0
13,930,550,550,PAYMENT,0,0,0
13,930,573,573,PAYMENT,0,0,0
13,930,880,880,PAYMENT,0,0,0
13,931,547,547,PAYMENT,0,0,0
13,935,495,495,PAYMENT,0,0,0
13,956,700,700,ORDER_STATUS,0,0,0
13,971,956,956,NEW_ORDER,0,0,0
13,980,973,973,NEW_ORDER,0,0,0
13,1001,673,673,PAYMENT,0,0,0
13,1023,618,618,PAYMENT,0,0,0
13,1024,540,540,PAYMENT,0,0,0
13,1024,739,739,PAYMENT,0,0,0
13,1024,0,0,DELIVERY,0,0,0
13,1034,1023,1023,NEW_ORDER,0,0,0
13,1060,680,680,PAYMENT,0,0,0
13,1090,1070,1070,NEW_ORDER,0,0,0
13,1096,1040,1040,NEW_ORDER,0,0,0
13,1105,783,783,PAYMENT,0,0,0
13,1110,852,852,PAYMENT,0,0,0
13,1130,1114,1114,NEW_ORDER,0,0,0
13,1130,1118,1118,NEW_ORDER,0,0,0
13,1140,210,210,ORDER_STATUS,0,0,0
13,1140,209,209,PAYMENT,0,0,0
13,1145,1130,1130,NEW_ORDER,0,0,0
13,1146,1126,1126,NEW_ORDER,0,0,0
13,1150,1111,1111,PAYMENT,0,0,0
13,1154,1141,1141,NEW_ORDER,0,0,0
13,1155,1139,1139,NEW_ORDER,0,0,0
13,1155,1106,1106,NEW_ORDER,0,0,0
13,1159,1149,1149,NEW_ORDER,1,0,0
13,1165,1146,1146,STOCK_LEVEL,0,0,0
13,1169,1154,1154,NEW_ORDER,0,0,0
13,1174,1169,1169,PAYMENT,0,0,0
13,1181,1145,1145,NEW_ORDER,0,0,0
13,1181,1176,1176,NEW_ORDER,0,0,0
13,1182,1,1,DELIVERY,0,0,0
13,1182,1178,1178,NEW_ORDER,1,0,0
13,1201,727,727,PAYMENT,0,0,0
13,1201,0,0,DELIVERY,0,0,0
13,1201,781,781,PAYMENT,0,0,0
13,1205,840,840,PAYMENT,0,0,0
13,1211,1202,1202,NEW_ORDER,0,0,0
13,1211,0,0,DELIVERY,0,0,0
13,1212,1166,1166,NEW_ORDER,0,0,0
13,1221,1186,1186,NEW_ORDER,0,0,0
13,1241,834,834,PAYMENT,0,0,0
13,1241,827,827,PAYMENT,0,0,0
13,1242,1202,1202,NEW_ORDER,0,0,0
13,1243,263,263,PAYMENT,0,0,0
13,1249,1207,1207,PAYMENT,0,0,0
13,1250,1159,1159,NEW_ORDER,0,0,0
13,1251,1041,1041,NEW_ORDER,0,0,0
13,1253,1239,1239,NEW_ORDER,0,0,0
13,1291,231,231,PAYMENT,0,0,0
13,1292,182,182,PAYMENT,0,0,0
13,1293,1282,1282,NEW_ORDER,0,0,0
13,1293,1281,1281,NEW_ORDER,0,0,0
13,1298,824,824,ORDER_STATUS,0,0,0
13,1310,1025,1025,NEW_ORDER,0,0,0
13,1314,925,925,PAYMENT,0,0,0
13,1314,1266,1266,NEW_ORDER,0,0,0
13,1317,1297,1297,NEW_ORDER,0,0,0
13,1321,319,319,PAYMENT,0,0,0
13,1944,1935,1935,NEW_ORDER,0,0,0
13,1944,1936,1936,NEW_ORDER,0,0,0
13,1944,1899,1899,NEW_ORDER,0,0,0
13,1944,1903,1903,NEW_ORDER,0,0,0
13,1944,814,814,PAYMENT,0,0,0
13,1945,1640,1640,NEW_ORDER,0,0,0
13,1945,1682,1682,NEW_ORDER,0,0,0
13,1945,1927,1927,NEW_ORDER,0,0,0
13,1945,921,921,NEW_ORDER,0,0,0
13,1945,1908,1908,NEW_ORDER,0,0,0
13,1949,803,803,PAYMENT,0,0,0
13,1949,1899,1899,NEW_ORDER,0,0,0
13,1956,985,985,PAYMENT,0,0,0
13,1956,816,816,PAYMENT,0,0,0
13,1956,0,0,DELIVERY,0,0,0
13,1968,763,763,PAYMENT,0,0,0
13,2023,731,731,PAYMENT,0,0,0
13,2026,2019,2019,NEW_ORDER,0,0,0
13,2026,0,0,DELIVERY,0,0,0
13,2026,1978,1978,NEW_ORDER,0,0,0
13,2029,1690,1690,NEW_ORDER,0,0,0
13,2029,715,715,PAYMENT,0,0,0
13,2033,782,782,PAYMENT,0,0,0
13,2034,724,724,PAYMENT,0,0,0
13,2046,2010,2010,NEW_ORDER,0,0,0
13,2056,1718,1718,NEW_ORDER,0,0,0
13,2056,0,0,DELIVERY,0,0,0
13,2058,1721,1721,NEW_ORDER,0,0,0
13,2058,1024,1024,NEW_ORDER,0,0,0
13,2067,1782,1782,NEW_ORDER,0,0,0
13,2068,777,777,PAYMENT,0,0,0
13,2068,1995,1995,NEW_ORDER,0,0,0
13,2069,979,979,NEW_ORDER,0,0,0
13,2070,2001,2001,NEW_ORDER,0,0,0
13,2082,2044,2044,NEW_ORDER,0,0,0
13,2087,942,942,PAYMENT,0,0,0
13,2088,771,771,PAYMENT,0,0,0
13,2095,1796,1796,NEW_ORDER,0,0,0
13,2099,1777,1777,STOCK_LEVEL,0,0,0
13,2116,962,962,NEW_ORDER,0,0,0
13,2119,898,898,PAYMENT,0,0,0
13,2122,829,829,PAYMENT,0,0,0
13,2124,959,959,PAYMENT,0,0,0
13,2127,2080,2080,PAYMENT,0,0,0
13,2151,2146,2146,PAYMENT,0,0,0
13,2151,910,910,PAYMENT,0,0,0
13,2156,207,207,PAYMENT,0,0,0
13,2169,225,225,PAYMENT,0,0,0
13,2178,1993,1993,STOCK_LEVEL,0,0,0
13,2183,1253,1253,NEW_ORDER,1,0,0
13,2184,228,228,PAYMENT,0,0,0
13,2192,247,247,PAYMENT,0,0,0
13,2192,168,168,PAYMENT,0,0,0
13,2201,2159,2159,NEW_ORDER,0,0,0
13,2201,1727,1727,NEW_ORDER,0,0,0
13,2202,1267,1267,NEW_ORDER,0,0,0
13,2202,257,257,PAYMENT,0,0,0
13,2203,258,258,PAYMENT,0,0,0
13,2219,1903,1903,STOCK_LEVEL,0,0,0
13,2221,253,253,ORDER_STATUS,0,0,0
13,2227,1864,1864,PAYMENT,0,0,0
13,2227,1045,1045,NEW_ORDER,0,0,0
13,2237,293,293,NEW_ORDER,0,0,0
13,2238,1108,1108,NEW_ORDER,0,0,0
13,2244,211,211,ORDER_STATUS,0,0,0
13,2248,2242,2242,NEW_ORDER,0,0,0
13,2248,1784,1784,NEW_ORDER,0,0,0
13,2263,970,970,NEW_ORDER,0,0,0
13,2270,1016,1016,NEW_ORDER,0,0,0
13,2270,326,326,NEW_ORDER,0,0,0
13,2274,1169,1169,NEW_ORDER,0,0,0
13,2274,1119,1119,NEW_ORDER,0,0,0
13,2274,1031,1031,NEW_ORDER,0,0,0
13,2285,1922,1922,NEW_ORDER,0,0,0
13,2285,1188,1188,NEW_ORDER,0,0,0
13,2295,139,139,PAYMENT,0,0,0
13,2306,1937,1937,NEW_ORDER,0,0,0
13,2308,189,189,PAYMENT,0,0,0
13,2313,120,120,PAYMENT,0,0,0
13,2313,287,287,NEW_ORDER,0,0,0
13,2322,253,253,PAYMENT,0,0,0
13,2324,257,257,PAYMENT,0,0,0
13,2334,1194,1194,NEW_ORDER,0,0,0
13,2340,1384,1384,PAYMENT,0,0,0
13,2341,219,219,PAYMENT,0,0,0
13,2357,1984,1984,NEW_ORDER,0,0,0
13,2363,1204,1204,NEW_ORDER,0,0,0
13,2368,1948,1948,STOCK_LEVEL,0,0,0
13,2371,1441,1441,NEW_ORDER,0,0,0
13,2371,301,301,PAYMENT,0,0,0
13,2372,1349,1349,NEW_ORDER,0,0,0
13,2375,1163,1163,NEW_ORDER,0,0,0
13,2389,1075,1075,NEW_ORDER,0,0,0
13,2393,192,192,STOCK_LEVEL,0,0,0
13,2407,186,186,PAYMENT,0,0,0
13,2408,350,350,PAYMENT,0,0,0
13,2414,1164,1164,NEW_ORDER,0,0,0
13,2434,318,318,PAYMENT,0,0,0
13,2440,127,127,PAYMENT,0,0,0
13,2441,238,238,PAYMENT,0,0,0
13,2450,368,368,PAYMENT,0,0,0
13,2474,1324,1324,NEW_ORDER,0,0,0
13,2478,354,354,PAYMENT,0,0,0
13,2480,1279,1279,NEW_ORDER,0,0,0
13,2480,210,210,PAYMENT,0,0,0
13,2482,255,255,PAYMENT,0,0,0
13,2484,1163,1163,NEW_ORDER,0,0,0
13,2922,1767,1767,NEW_ORDER,0,0,0
13,2933,2925,2925,NEW_ORDER,0,0,0
13,2933,1690,1690,NEW_ORDER,0,0,0
13,2933,984,984,NEW_ORDER,0,0,0
13,2935,622,622,PAYMENT,0,0,0
13,2935,613,613,PAYMENT,0,0,0
13,2937,754,754,NEW_ORDER,0,0,0
13,2939,2895,2895,NEW_ORDER,0,0,0
13,2951,677,677,PAYMENT,0,0,0
13,2970,629,629,PAYMENT,0,0,0
13,2989,955,955,NEW_ORDER,0,0,0
13,2995,1050,1050,NEW_ORDER,0,0,0
13,2995,0,0,DELIVERY,0,0,0
13,2998,689,689,PAYMENT,0,0,0
13,3003,610,610,PAYMENT,0,0,0
13,3004,633,633,PAYMENT,0,0,0
13,3004,633,633,PAYMENT,0,0,0
13,3015,741,741,NEW_ORDER,0,0,0
13,3015,1774,1774,NEW_ORDER,0,0,0
13,3021,773,773,PAYMENT,0,0,0
13,3026,618,618,PAYMENT,0,0,0
13,3031,597,597,PAYMENT,0,0,0
13,3040,560,560,ORDER_STATUS,0,0,0
13,3040,839,839,NEW_ORDER,0,0,0
13,3043,773,773,NEW_ORDER,0,0,0
13,3044,759,759,NEW_ORDER,0,0,0
13,3045,771,771,PAYMENT,0,0,0
13,3047,752,752,PAYMENT,0,0,0
13,3053,729,729,PAYMENT,0,0,0
13,3062,2583,2583,NEW_ORDER,0,0,0
13,3072,2882,2882,NEW_ORDER,0,0,0
13,3072,977,977,NEW_ORDER,0,0,0
13,3073,1,1,DELIVERY,0,0,0
13,3076,626,626,PAYMENT,0,0,0
13,3076,635,635,PAYMENT,0,0,0
13,3081,3041,3041,STOCK_LEVEL,0,0,0
13,3089,1060,1060,PAYMENT,0,0,0
13,3090,2160,2160,STOCK_LEVEL,0,0,0
13,3091,1062,1062,NEW_ORDER,0,0,0
13,3142,1844,1844,NEW_ORDER,0,0,0
13,3146,662,662,ORDER_STATUS,0,0,0
13,3164,682,682,PAYMENT,0,0,0
13,3165,230,230,PAYMENT,0,0,0
13,3165,973,973,NEW_ORDER,0,0,0
13,3189,256,256,PAYMENT,0,0,0
13,3189,1244,1244,NEW_ORDER,0,0,0
13,3190,1039,1039,NEW_ORDER,0,0,0
13,3190,884,884,NEW_ORDER,0,0,0
13,3191,953,953,NEW_ORDER,0,0,0
13,3192,194,194,PAYMENT,0,0,0
13,3192,990,990,NEW_ORDER,0,0,0
13,3192,259,259,PAYMENT,0,0,0
13,3192,835,835,NEW_ORDER,0,0,0
13,3197,723,723,NEW_ORDER,0,0,0
13,3197,953,953,NEW_ORDER,0,0,0
13,3200,196,196,PAYMENT,0,0,0
13,3205,1117,1117,NEW_ORDER,0,0,0
13,3213,1964,1964,NEW_ORDER,0,0,0
13,3218,2044,2044,NEW_ORDER,0,0,0
13,3222,1095,1095,NEW_ORDER,0,0,0
13,3222,0,0,DELIVERY,0,0,0
13,3222,846,846,PAYMENT,0,0,0
13,3222,833,833,PAYMENT,0,0,0
13,3223,1279,1279,NEW_ORDER,0,0,0
13,3224,2055,2055,PAYMENT,0,0,0
13,3231,897,897,NEW_ORDER,0,0,0
13,3233,1145,1145,NEW_ORDER,0,0,0
13,3239,1037,1037,NEW_ORDER,0,0,0
13,3245,201,201,PAYMENT,0,0,0
13,3245,0,0,DELIVERY,0,0,0
13,3251,261,261,PAYMENT,0,0,0
13,3251,211,211,PAYMENT,0,0,0
13,3253,1309,1309,PAYMENT,0,0,0
13,3258,843,843,NEW_ORDER,0,0,0
13,3264,1196,1196,NEW_ORDER,0,0,0
13,3275,903,903,NEW_ORDER,0,0,0
13,3280,276,276,NEW_ORDER,0,0,0
13,3290,3247,3247,STOCK_LEVEL,0,0,0
13,3295,358,358,NEW_ORDER,0,0,0
13,3315,1077,1077,PAYMENT,0,0,0
13,3315,907,907,NEW_ORDER,0,0,0
13,3317,127,127,PAYMENT,0,0,0
13,3317,296,296,PAYMENT,0,0,0
13,3319,368,368,NEW_ORDER,0,0,0
13,3329,286,286,PAYMENT,0,0,0
13,3331,392,392,NEW_ORDER,0,0,0
13,3343,267,267,NEW_ORDER,0,0,0
13,3349,185,185,PAYMENT,0,0,0
13,3349,1303,1303,NEW_ORDER,0,0,0
13,3360,1075,1075,NEW_ORDER,0,0,0
13,3360,1302,1302,NEW_ORDER,0,0,0
13,3375,284,284,NEW_ORDER,1,0,0
13,3934,3883,3883,STOCK_LEVEL,0,0,0
13,3935,745,745,ORDER_STATUS,0,0,0
13,3936,739,739,ORDER_STATUS,0,0,0
13,3951,676,676,ORDER_STATUS,0,0,0
13,3959,3693,3693,NEW_ORDER,0,0,0
13,3960,736,736,PAYMENT,0,0,0
13,3960,1776,1776,NEW_ORDER,0,0,0
13,3960,1025,1025,NEW_ORDER,0,0,0
13,3960,1791,1791,NEW_ORDER,0,0,0
13,3960,915,915,NEW_ORDER,0,0,0
13,3960,1733,1733,NEW_ORDER,0,0,0
13,3961,885,885,NEW_ORDER,0,0,0
13,3961,1783,1783,NEW_ORDER,0,0,0
13,3961,946,946,NEW_ORDER,0,0,0
13,3963,1483,1483,NEW_ORDER,0,0,0
13,3976,834,834,NEW_ORDER,0,0,0
13,3980,965,965,PAYMENT,0,0,0
13,3985,767,767,PAYMENT,0,0,0
13,3986,939,939,NEW_ORDER,0,0,0
13,3987,1054,1054,NEW_ORDER,0,0,0
13,3987,795,795,NEW_ORDER,0,0,0
13,3990,790,790,PAYMENT,0,0,0
13,3994,1731,1731,NEW_ORDER,0,0,0
13,3995,1632,1632,NEW_ORDER,0,0,0
13,3997,832,832,PAYMENT,0,0,0
13,4000,795,795,PAYMENT,0,0,0
13,4011,1912,1912,NEW_ORDER,0,0,0
13,4015,793,793,PAYMENT,0,0,0
13,4037,1969,1969,NEW_ORDER,0,0,0
13,4049,1571,1571,NEW_ORDER,0,0,0
13,4049,0,0,DELIVERY,0,0,0
13,4050,786,786,ORDER_STATUS,0,0,0
13,4098,1758,1758,NEW_ORDER,0,0,0
13,4132,941,941,PAYMENT,0,0,0
13,4140,1087,1087,PAYMENT,0,0,0
13,4140,823,823,PAYMENT,0,0,0
13,4141,824,824,PAYMENT,0,0,0
13,4141,181,181,PAYMENT,0,0,0
13,4143,848,848,PAYMENT,0,0,0
13,4143,183,183,PAYMENT,0,0,0
13,4144,829,829,PAYMENT,0,0,0
13,4149,957,957,NEW_ORDER,0,0,0
13,4149,1780,1780,NEW_ORDER,0,0,0
13,4153,1063,1063,PAYMENT,0,0,0
13,4156,170,170,PAYMENT,0,0,0
13,4156,964,964,NEW_ORDER,0,0,0
13,4157,1131,1131,NEW_ORDER,0,0,0
13,4159,901,901,NEW_ORDER,0,0,0
13,4163,202,202,PAYMENT,0,0,0
13,4163,1017,1017,NEW_ORDER,0,0,0
13,4167,207,207,PAYMENT,0,0,0
13,4170,183,183,PAYMENT,0,0,0
13,4175,936,936,NEW_ORDER,0,0,0
13,4184,933,933,PAYMENT,0,0,0
13,4202,2051,2051,STOCK_LEVEL,0,0,0
13,4208,975,975,NEW_ORDER,0,0,0
13,4208,208,208,PAYMENT,0,0,0
13,4209,1020,1020,NEW_ORDER,0,0,0
13,4216,3815,3815,DELIVERY_BG,0,0,0
13,4216,281,281,PAYMENT,0,0,0
13,4217,1028,1028,NEW_ORDER,0,0,0
13,4253,256,256,NEW_ORDER,0,0,0
13,4253,2034,2034,NEW_ORDER,0,0,0
13,4254,924,924,PAYMENT,0,0,0
13,4254,894,894,NEW_ORDER,0,0,0
13,4254,1332,1332,NEW_ORDER,0,0,0
13,4255,912,912,PAYMENT,0,0,0
13,4258,1818,1818,NEW_ORDER,0,0,0
13,4259,1062,1062,NEW_ORDER,0,0,0
13,4270,1105,1105,NEW_ORDER,0,0,0
13,4271,2023,2023,STOCK_LEVEL,0,0,0
13,4283,296,296,PAYMENT,0,0,0
13,4283,1060,1060,NEW_ORDER,0,0,0
13,4285,128,128,PAYMENT,0,0,0
13,4285,954,954,NEW_ORDER,0,0,0
13,4286,4234,4234,DELIVERY_BG,0,0,0
13,4290,330,330,PAYMENT,0,0,0
13,4296,1265,1265,NEW_ORDER,0,0,0
13,4299,249,249,PAYMENT,0,0,0
13,4320,157,157,PAYMENT,0,0,0
13,4327,160,160,PAYMENT,0,0,0
13,4328,953,953,NEW_ORDER,0,0,0
13,4328,1115,1115,NEW_ORDER,0,0,0
13,4333,322,322,PAYMENT,0,0,0
13,4334,193,193,PAYMENT,0,0,0
13,4351,1270,1270,PAYMENT,0,0,0
13,4351,208,208,PAYMENT,0,0,0
13,4362,222,222,PAYMENT,0,0,0
13,4362,104,104,PAYMENT,0,0,0
13,4364,220,220,ORDER_STATUS,0,0,0
13,4375,1060,1060,NEW_ORDER,0,0,0
13,4384,1131,1131,PAYMENT,0,0,0
13,4385,287,287,PAYMENT,0,0,0
13,4387,1383,1383,NEW_ORDER,0,0,0
13,4387,1107,1107,NEW_ORDER,0,0,0
13,4389,226,226,PAYMENT,0,0,0
13,4398,249,249,ORDER_STATUS,0,0,0
13,4407,1176,1176,NEW_ORDER,0,0,0
13,4408,249,249,PAYMENT,0,0,0
13,4408,255,255,PAYMENT,0,0,0
13,4417,422,422,PAYMENT,0,0,0
13,4418,277,277,NEW_ORDER,0,0,0
13,4418,1448,1448,NEW_ORDER,0,0,0
13,4929,713,713,PAYMENT,0,0,0
13,4930,798,798,NEW_ORDER,0,0,0
13,4930,969,969,NEW_ORDER,0,0,0
13,4948,1908,1908,NEW_ORDER,0,0,0
13,4948,0,0,DELIVERY,0,0,0
13,4948,1697,1697,NEW_ORDER,0,0,0
13,4950,775,775,PAYMENT,0,0,0
13,4950,913,913,NEW_ORDER,0,0,0
13,4950,1590,1590,NEW_ORDER,0,0,0
13,4950,999,999,NEW_ORDER,0,0,0
13,4950,1601,1601,NEW_ORDER,0,0,0
13,4951,742,742,NEW_ORDER,0,0,0
13,4951,966,966,NEW_ORDER,0,0,0
13,4951,562,562,ORDER_STATUS,0,0,0
13,4978,724,724,PAYMENT,0,0,0
13,4981,765,765,PAYMENT,0,0,0
13,5003,748,748,PAYMENT,0,0,0
13,5010,4584,4584,DELIVERY_BG,0,0,0
13,5010,725,725,PAYMENT,0,0,0
13,5019,692,692,PAYMENT,0,0,0
13,5023,636,636,ORDER_STATUS,0,0,0
13,5024,1935,1935,NEW_ORDER,0,0,0
13,5028,653,653,PAYMENT,0,0,0
13,5058,902,902,NEW_ORDER,1,0,0
13,5068,1053,1053,STOCK_LEVEL,0,0,0
13,5073,1113,1113,NEW_ORDER,0,0,0
13,5087,3906,3906,STOCK_LEVEL,0,0,0
13,5098,1135,1135,NEW_ORDER,0,0,0
13,5112,1920,1920,NEW_ORDER,0,0,0
13,5138,989,989,NEW_ORDER,0,0,0
13,5138,1848,1848,NEW_ORDER,0,0,0
13,5139,806,806,NEW_ORDER,0,0,0
13,5139,732,732,PAYMENT,0,0,0
13,5139,880,880,PAYMENT,0,0,0
13,5140,1180,1180,PAYMENT,0,0,0
13,5140,923,923,NEW_ORDER,0,0,0
13,5142,1148,1148,PAYMENT,0,0,0
13,5143,5052,5052,DELIVERY_BG,0,0,0
13,5144,756,756,NEW_ORDER,0,0,0
13,5144,2082,2082,PAYMENT,0,0,0
13,5147,197,197,PAYMENT,0,0,0
13,5150,867,867,NEW_ORDER,0,0,0
13,5154,901,901,NEW_ORDER,0,0,0
13,5155,127,127,PAYMENT,0,0,0
13,5156,794,794,PAYMENT,0,0,0
13,5160,1811,1811,NEW_ORDER,0,0,0
13,5162,954,954,NEW_ORDER,0,0,0
13,5174,224,224,PAYMENT,0,0,0
13,5179,160,160,PAYMENT,0,0,0
13,5197,914,914,PAYMENT,0,0,0
13,5197,174,174,PAYMENT,0,0,0
13,5208,1247,1247,PAYMENT,0,0,0
13,5208,0,0,DELIVERY,0,0,0
13,5208,278,278,PAYMENT,0,0,0
13,5211,921,921,NEW_ORDER,0,0,0
13,5221,887,887,STOCK_LEVEL,0,0,0
13,5225,972,972,NEW_ORDER,0,0,0
13,5225,70,70,PAYMENT,0,0,0
13,5227,1043,1043,NEW_ORDER,0,0,0
13,5228,958,958,PAYMENT,0,0,0
13,5229,1021,1021,STOCK_LEVEL,0,0,0
13,5238,1068,1068,PAYMENT,0,0,0
13,5251,112,112,ORDER_STATUS,0,0,0
13,5261,40,40,PAYMENT,0,0,0
13,5261,941,941,NEW_ORDER,0,0,0
13,5270,319,319,PAYMENT,0,0,0
13,5271,1128,1128,NEW_ORDER,0,0,0
13,5271,0,0,DELIVERY,0,0,0
13,5274,270,270,PAYMENT,0,0,0
13,5284,144,144,PAYMENT,0,0,0
13,5294,344,344,NEW_ORDER,0,0,0
13,5294,147,147,PAYMENT,0,0,0
13,5295,910,910,NEW_ORDER,0,0,0
13,5306,168,168,ORDER_STATUS,0,0,0
13,5308,1328,1328,NEW_ORDER,0,0,0
13,5310,982,982,NEW_ORDER,0,0,0
13,5310,359,359,NEW_ORDER,0,0,0
13,5310,0,0,DELIVERY,0,0,0
13,5319,368,368,PAYMENT,0,0,0
13,5320,372,372,NEW_ORDER,0,0,0
13,5320,92,92,PAYMENT,0,0,0
13,5323,959,959,ORDER_STATUS,0,0,0
13,5326,1350,1350,NEW_ORDER,0,0,0
13,5331,381,381,NEW_ORDER,0,0,0
13,5339,1349,1349,PAYMENT,0,0,0
13,5339,977,977,NEW_ORDER,0,0,0
13,5340,1404,1404,NEW_ORDER,0,0,0
13,5928,1577,1577,PAYMENT,0,0,0
13,5928,950,950,PAYMENT,0,0,0
13,5928,703,703,PAYMENT,0,0,0
13,5929,919,919,PAYMENT,0,0,0
13,5946,996,996,STOCK_LEVEL,0,0,0
13,5950,800,800,NEW_ORDER,0,0,0
13,5950,810,810,PAYMENT,0,0,0
13,5950,2728,2728,NEW_ORDER,0,0,0
13,5950,0,0,DELIVERY,0,0,0
13,5950,838,838,PAYMENT,0,0,0
13,5950,1552,1552,NEW_ORDER,0,0,0
13,5951,812,812,NEW_ORDER,0,0,0
13,5951,1533,1533,NEW_ORDER,0,0,0
13,5951,812,812,PAYMENT,0,0,0
13,5951,0,0,DELIVERY,0,0,0
13,5950,1021,1021,NEW_ORDER,0,0,0
13,5951,713,713,PAYMENT,0,0,0
13,5951,777,777,PAYMENT,0,0,0
13,5951,809,809,NEW_ORDER,0,0,0
13,5951,1543,1543,NEW_ORDER,0,0,0
13,5952,1796,1796,NEW_ORDER,0,0,0
13,5952,1666,1666,NEW_ORDER,0,0,0
13,5952,1992,1992,NEW_ORDER,0,0,0
13,5952,2018,2018,NEW_ORDER,0,0,0
13,5952,0,0,DELIVERY,0,0,0
13,5955,1627,1627,NEW_ORDER,0,0,0
13,5961,2889,2889,STOCK_LEVEL,0,0,0
13,6013,693,693,ORDER_STATUS,0,0,0
13,6030,821,821,PAYMENT,0,0,0
13,6034,1616,1616,NEW_ORDER,0,0,0
13,6043,1635,1635,NEW_ORDER,0,0,0
13,6048,823,823,NEW_ORDER,0,0,0
13,6054,1703,1703,NEW_ORDER,0,0,0
13,6062,742,742,PAYMENT,0,0,0
13,6062,792,792,NEW_ORDER,0,0,0
13,6076,125,125,PAYMENT,0,0,0
13,6084,133,133,PAYMENT,0,0,0
13,6089,750,750,ORDER_STATUS,0,0,0
13,6089,1835,1835,PAYMENT,0,0,0
13,6092,808,808,NEW_ORDER,0,0,0
13,6096,145,145,PAYMENT,0,0,0
13,6104,153,153,PAYMENT,0,0,0
13,6104,1080,1080,PAYMENT,0,0,0
13,6105,945,945,PAYMENT,0,0,0
13,6106,855,855,PAYMENT,0,0,0
13,6109,1041,1041,NEW_ORDER,0,0,0
13,6109,159,159,PAYMENT,0,0,0
13,6110,159,159,PAYMENT,0,0,0
13,6125,173,173,PAYMENT,0,0,0
13,6129,1858,1858,PAYMENT,0,0,0
13,6129,985,985,NEW_ORDER,0,0,0
13,6129,177,177,PAYMENT,0,0,0
13,6133,3061,3060,DELIVERY_BG,0,0,0
13,6140,801,801,NEW_ORDER,0,0,0
13,6144,825,825,PAYMENT,0,0,0
13,6151,877,877,NEW_ORDER,0,0,0
13,6151,1007,1007,NEW_ORDER,0,0,0
13,6151,0,0,DELIVERY,0,0,0
13,6222,927,927,NEW_ORDER,0,0,0
13,6222,174,174,PAYMENT,0,0,0
13,6222,160,160,PAYMENT,0,0,0
13,6225,297,297,ORDER_STATUS,0,0,0
13,6232,1947,1947,STOCK_LEVEL,0,0,0
13,6296,335,335,ORDER_STATUS,0,0,0
13,6303,174,174,STOCK_LEVEL,0,0,0
13,6311,1253,1253,NEW_ORDER,0,0,0
13,6312,986,986,NEW_ORDER,0,0,0
13,6312,1158,1158,NEW_ORDER,0,0,0
13,6315,2113,2113,NEW_ORDER,0,0,0
13,6317,1056,1056,NEW_ORDER,0,0,0
13,6320,215,215,PAYMENT,0,0,0
13,6320,368,368,PAYMENT,0,0,0
13,6321,212,212,PAYMENT,0,0,0
13,6326,1147,1147,NEW_ORDER,0,0,0
13,6326,1065,1065,NEW_ORDER,0,0,0
13,6330,246,246,PAYMENT,0,0,0
13,6331,2191,2191,NEW_ORDER,0,0,0
13,6335,385,385,NEW_ORDER,0,0,0
13,6335,1917,1917,NEW_ORDER,0,0,0
13,6337,1250,1250,NEW_ORDER,0,0,0
