run,elapsed,device,rdiops,rdmerges,rdkbps,wriops,wrmerges,wrkbps
13,86000,blk_vda,1906.0,493.0,67684.0,3819.0,535.0,55160.0
13,87000,blk_vda,3283.0,136.0,108356.0,127.0,19.0,14500.0
13,88000,blk_vda,1957.0,45.0,115076.0,882.0,15.0,7816.0
13,89000,blk_vda,1814.0,2.0,112508.0,1174.0,34.0,10404.0
13,90000,blk_vda,1560.0,301.0,73692.0,3360.0,495.0,49200.0
13,91000,blk_vda,3500.0,368.0,109392.0,1591.0,320.0,13468.0
13,92000,blk_vda,1876.0,31.0,99288.0,401.0,85.0,23608.0
13,93000,blk_vda,1943.0,45.0,118352.0,406.0,14.0,4484.0
13,94000,blk_vda,1912.0,64.0,114768.0,923.0,75.0,8164.0
13,95000,blk_vda,1259.0,297.0,70844.0,3957.0,546.0,50940.0
13,96000,blk_vda,3484.0,225.0,107252.0,1316.0,139.0,16672.0
13,97000,blk_vda,2170.0,204.0,93832.0,1972.0,443.0,29064.0
13,98000,blk_vda,1818.0,34.0,109864.0,483.0,31.0,11612.0
13,99000,blk_vda,1459.0,50.0,107256.0,1260.0,188.0,17064.0
13,100000,blk_vda,1410.0,466.0,66480.0,4878.0,611.0,56368.0
13,101000,blk_vda,3612.0,217.0,118744.0,528.0,127.0,4108.0
13,102000,blk_vda,1632.0,34.0,98172.0,561.0,66.0,24752.0
13,103000,blk_vda,1708.0,37.0,116388.0,761.0,11.0,6460.0
13,104000,blk_vda,1523.0,144.0,74028.0,4067.0,583.0,44804.0
13,105000,blk_vda,2789.0,726.0,87668.0,2550.0,435.0,39256.0
13,106000,blk_vda,2412.0,58.0,101612.0,814.0,45.0,21316.0
13,107000,blk_vda,1888.0,14.0,120436.0,235.0,9.0,2336.0
13,108000,blk_vda,1572.0,187.0,87256.0,2852.0,467.0,35736.0
13,109000,blk_vda,1529.0,532.0,68448.0,4608.0,730.0,54408.0
13,110000,blk_vda,3669.0,225.0,118008.0,609.0,119.0,4892.0
13,111000,blk_vda,1837.0,73.0,100656.0,292.0,87.0,22208.0
13,112000,blk_vda,1640.0,25.0,119136.0,407.0,8.0,3708.0
13,113000,blk_vda,1426.0,146.0,94028.0,2816.0,291.0,28848.0
13,114000,blk_vda,2293.0,498.0,85792.0,2583.0,484.0,37136.0
13,115000,blk_vda,2405.0,258.0,85568.0,2392.0,404.0,36112.0
13,116000,blk_vda,2388.0,270.0,115148.0,229.0,37.0,8932.0
13,117000,blk_vda,1777.0,54.0,105044.0,1979.0,26.0,17808.0
13,118000,blk_vda,1420.0,319.0,69584.0,3633.0,562.0,53336.0
13,119000,blk_vda,2282.0,576.0,96588.0,1998.0,382.0,26232.0
13,120000,blk_vda,2361.0,80.0,108132.0,151.0,14.0,14728.0
13,121000,blk_vda,1704.0,37.0,119304.0,405.0,10.0,3640.0
13,122000,blk_vda,1779.0,0.0,118388.0,507.0,9.0,4384.0
13,123000,blk_vda,1307.0,124.0,91460.0,2362.0,349.0,31544.0
13,124000,blk_vda,1760.0,686.0,77836.0,4045.0,584.0,45028.0
13,125000,blk_vda,3191.0,345.0,107020.0,1431.0,245.0,14476.0
13,126000,blk_vda,1967.0,146.0,101844.0,295.0,53.0,22420.0
13,127000,blk_vda,1643.0,19.0,119828.0,327.0,11.0,3036.0
13,128000,blk_vda,1691.0,41.0,119468.0,372.0,9.0,3392.0
13,129000,blk_vda,1314.0,226.0,80440.0,3873.0,604.0,42472.0
13,130000,blk_vda,2509.0,437.0,87344.0,2979.0,396.0,35552.0
13,131000,blk_vda,2640.0,138.0,101968.0,822.0,257.0,20912.0
13,132000,blk_vda,1719.0,38.0,111360.0,536.0,31.0,11492.0
13,133000,blk_vda,1742.0,50.0,119204.0,395.0,18.0,3660.0
13,134000,blk_vda,1150.0,279.0,58652.0,4961.0,614.0,64276.0
13,135000,blk_vda,3739.0,900.0,98804.0,2615.0,433.0,24028.0
13,136000,blk_vda,2144.0,62.0,96456.0,872.0,198.0,26436.0
13,137000,blk_vda,1851.0,69.0,121464.0,119.0,19.0,1352.0
13,138000,blk_vda,1758.0,35.0,118336.0,408.0,6.0,4480.0
13,139000,blk_vda,1541.0,67.0,95733.0,2300.0,430.0,25338.5
13,140000,blk_vda,1625.0,459.0,74856.0,4267.0,574.0,49971.0
13,141000,blk_vda,2769.0,363.0,91828.0,1242.0,161.0,26976.0
13,142000,blk_vda,2286.0,105.0,115784.0,498.0,58.0,10968.0
13,143000,blk_vda,1662.0,16.0,119324.0,400.0,10.0,3736.0
13,144000,blk_vda,1346.0,139.0,87884.0,2858.0,351.0,35024.0
13,145000,blk_vda,2215.0,264.0,82356.0,3350.0,444.0,40532.0
13,146000,blk_vda,3524.0,160.0,101664.0,287.0,61.0,16940.0
13,147000,blk_vda,1871.0,36.0,112804.0,1064.0,18.0,14364.0
13,148000,blk_vda,2048.0,26.0,110932.0,1412.0,19.0,11948.0
13,149000,blk_vda,1328.0,283.0,70548.0,3562.0,563.0,52328.0
13,150000,blk_vda,3546.0,393.0,105632.0,1373.0,101.0,17012.0
13,151000,blk_vda,1816.0,61.0,97128.0,734.0,152.0,25972.0
13,152000,blk_vda,1790.0,20.0,116364.0,781.0,10.0,6536.0
13,153000,blk_vda,1842.0,48.0,108332.0,1241.0,34.0,11696.0
13,154000,blk_vda,1419.0,355.0,67780.0,4167.0,528.0,57952.0
13,155000,blk_vda,2605.0,384.0,88432.0,1598.0,279.0,34388.0
13,156000,blk_vda,2821.0,110.0,120004.0,302.0,7.0,2896.0
13,157000,blk_vda,1817.0,31.0,108444.0,1596.0,27.0,14084.0
13,158000,blk_vda,409.0,44.0,17156.0,1565.0,50.0,23696.0
13,159000,blk_vda,2646.0,168.0,106320.0,2555.0,330.0,34160.0
13,160000,blk_vda,2921.0,97.0,111200.0,630.0,100.0,11692.0
13,161000,blk_vda,1843.0,14.0,105176.0,462.0,29.0,17712.0
13,162000,blk_vda,1774.0,27.0,117628.0,588.0,10.0,5196.0
13,163000,blk_vda,1517.0,89.0,92244.0,2420.0,406.0,30704.0
13,164000,blk_vda,1722.0,456.0,76696.0,4175.0,648.0,46156.0
13,165000,blk_vda,3087.0,242.0,96952.0,735.0,101.0,24892.0
13,166000,blk_vda,2008.0,56.0,115052.0,773.0,38.0,8860.0
13,167000,blk_vda,1902.0,26.0,112316.0,887.0,29.0,7956.0
13,168000,blk_vda,1345.0,320.0,72412.0,3516.0,525.0,53112.0
13,169000,blk_vda,2473.0,659.0,90004.0,2837.0,458.0,32868.0
13,170000,blk_vda,2834.0,70.0,107672.0,185.0,59.0,15092.0
13,171000,blk_vda,1587.0,19.0,114524.0,933.0,13.0,8480.0
13,172000,blk_vda,1965.0,77.0,103560.0,835.0,31.0,18180.0
13,173000,blk_vda,1310.0,282.0,70664.0,4743.0,666.0,53352.0
13,174000,blk_vda,3249.0,206.0,98932.0,456.0,67.0,23952.0
13,175000,blk_vda,2048.0,89.0,114008.0,1057.0,11.0,8840.0
13,176000,blk_vda,1819.0,28.0,110376.0,771.0,26.0,12496.0
13,177000,blk_vda,1283.0,145.0,82612.0,2993.0,484.0,36420.0
13,178000,blk_vda,2712.0,597.0,96348.0,2759.0,458.0,30396.0
13,179000,blk_vda,2262.0,61.0,98584.0,327.0,62.0,22452.0
13,180000,blk_vda,1676.0,9.0,117120.0,838.0,20.0,7536.0
13,181000,blk_vda,1936.0,69.0,109104.0,935.0,28.0,13688.0
13,182000,blk_vda,1167.0,141.0,66940.0,4486.0,433.0,56112.0
13,183000,blk_vda,3720.0,389.0,108872.0,471.0,75.0,10996.0
13,184000,blk_vda,1950.0,23.0,109740.0,301.0,21.0,16140.0
13,185000,blk_vda,1644.0,68.0,119068.0,414.0,9.0,3820.0
13,186000,blk_vda,1194.0,89.0,96016.0,2526.0,323.0,25280.0
13,187000,blk_vda,1810.0,336.0,78172.0,3360.0,259.0,46100.0
13,188000,blk_vda,2846.0,223.0,117744.0,315.0,64.0,5240.0
13,189000,blk_vda,1710.0,118.0,101300.0,1014.0,250.0,21628.0
13,190000,blk_vda,1801.0,53.0,113740.0,239.0,18.0,8864.0
13,191000,blk_vda,1926.0,25.0,119552.0,424.0,8.0,3656.0
13,192000,blk_vda,1264.0,97.0,105536.0,2082.0,365.0,17328.0
13,193000,blk_vda,1803.0,402.0,67628.0,3712.0,192.0,54436.0
13,194000,blk_vda,3153.0,196.0,120620.0,308.0,65.0,3088.0
13,195000,blk_vda,1623.0,70.0,108052.0,959.0,225.0,14824.0
13,196000,blk_vda,1894.0,20.0,108024.0,156.0,17.0,14848.0
13,197000,blk_vda,1569.0,45.0,115732.0,837.0,73.0,7164.0
13,198000,blk_vda,2377.0,503.0,60888.0,4591.0,291.0,61752.0
13,199000,blk_vda,3046.0,92.0,99360.0,505.0,75.0,23612.0
13,200000,blk_vda,1766.0,26.0,113296.0,1117.0,13.0,9672.0
13,201000,blk_vda,1891.0,53.0,113596.0,534.0,23.0,9312.0
13,202000,blk_vda,1402.0,106.0,90392.0,2440.0,270.0,32520.0
13,203000,blk_vda,2702.0,510.0,95512.0,2503.0,360.0,25248.0
13,204000,blk_vda,2283.0,164.0,107244.0,1345.0,236.0,17720.0
13,205000,blk_vda,1937.0,43.0,107644.0,241.0,30.0,15216.0
13,206000,blk_vda,1875.0,66.0,118684.0,475.0,8.0,4200.0
13,207000,blk_vda,1215.0,120.0,83244.0,3458.0,421.0,39640.0
13,208000,blk_vda,1807.0,804.0,72352.0,4182.0,552.0,46704.0
13,209000,blk_vda,3445.0,321.0,104412.0,308.0,27.0,22336.0
13,210000,blk_vda,1993.0,63.0,117684.0,608.0,10.0,5192.0
13,211000,blk_vda,1929.0,12.0,119380.0,358.0,25.0,3484.0
13,212000,blk_vda,1295.0,169.0,70824.0,3894.0,442.0,48692.0
13,213000,blk_vda,3194.0,345.0,105364.0,1870.0,313.0,20856.0
13,214000,blk_vda,2035.0,66.0,94332.0,1051.0,277.0,28464.0
13,215000,blk_vda,1949.0,98.0,116340.0,799.0,20.0,6668.0
13,216000,blk_vda,1763.0,37.0,120568.0,210.0,5.0,2208.0
13,217000,blk_vda,1259.0,117.0,76084.0,3552.0,119.0,46880.0
13,218000,blk_vda,3592.0,189.0,105884.0,868.0,133.0,13272.0
13,219000,blk_vda,1424.0,98.0,105136.0,184.0,47.0,21452.0
13,220000,blk_vda,2077.0,32.0,120904.0,198.0,6.0,1888.0
13,221000,blk_vda,1841.0,43.0,119112.0,432.0,16.0,3872.0
13,222000,blk_vda,1064.0,139.0,69828.0,4339.0,536.0,52896.0
13,223000,blk_vda,2512.0,698.0,89044.0,3208.0,535.0,34016.0
13,224000,blk_vda,2721.0,150.0,110024.0,853.0,182.0,12856.0
13,225000,blk_vda,1988.0,104.0,107352.0,240.0,50.0,15488.0
13,226000,blk_vda,1780.0,65.0,117920.0,583.0,6.0,4968.0
13,227000,blk_vda,1547.0,54.0,98480.0,1758.0,319.0,22636.0
13,228000,blk_vda,1840.0,424.0,75308.0,4137.0,339.0,49340.0
13,229000,blk_vda,2453.0,95.0,108188.0,969.0,210.0,10448.0
13,230000,blk_vda,1540.0,49.0,104596.0,322.0,51.0,22508.0
13,231000,blk_vda,1846.0,40.0,118920.0,429.0,19.0,3952.0
13,232000,blk_vda,1658.0,58.0,111092.0,1348.0,239.0,11636.0
13,233000,blk_vda,1403.0,378.0,66912.0,4093.0,621.0,56176.0
13,234000,blk_vda,2392.0,610.0,84752.0,2840.0,437.0,38068.0
13,235000,blk_vda,2770.0,118.0,114336.0,196.0,15.0,8572.0
13,236000,blk_vda,1743.0,36.0,119068.0,421.0,9.0,3804.0
13,237000,blk_vda,1787.0,35.0,117888.0,521.0,12.0,4920.0
13,238000,blk_vda,1215.0,134.0,72580.0,4022.0,646.0,50040.0
13,239000,blk_vda,2857.0,223.0,92020.0,1543.0,112.0,31184.0
13,240000,blk_vda,2113.0,112.0,112380.0,371.0,26.0,10524.0
13,241000,blk_vda,1877.0,64.0,116596.0,679.0,16.0,6284.0
13,242000,blk_vda,1491.0,42.0,99580.0,1459.0,188.0,23324.0
13,243000,blk_vda,1988.0,529.0,73060.0,3881.0,521.0,49048.0
13,244000,blk_vda,2821.0,77.0,109400.0,87.0,27.0,14164.0
13,245000,blk_vda,1930.0,30.0,119680.0,348.0,11.0,3268.0
13,246000,blk_vda,1757.0,12.0,117888.0,583.0,10.0,4996.0
13,247000,blk_vda,1267.0,46.0,110896.0,556.0,89.0,11600.0
13,248000,blk_vda,1392.0,184.0,75608.0,4004.0,624.0,44596.0
13,249000,blk_vda,2927.0,657.0,95640.0,2636.0,383.0,25760.0
13,250000,blk_vda,1972.0,33.0,105384.0,309.0,37.0,21972.0
13,251000,blk_vda,1729.0,33.0,118504.0,509.0,11.0,4456.0
13,252000,blk_vda,1723.0,40.0,104040.0,1564.0,214.0,17936.0
13,253000,blk_vda,1831.0,485.0,71076.0,4642.0,701.0,52708.0
13,254000,blk_vda,3084.0,205.0,116632.0,449.0,66.0,5596.0
13,255000,blk_vda,1624.0,26.0,101792.0,242.0,64.0,21684.0
13,256000,blk_vda,1963.0,108.0,118408.0,508.0,9.0,4524.0
13,257000,blk_vda,1547.0,0.0,114112.0,996.0,68.0,8768.0
13,258000,blk_vda,1329.0,148.0,92428.0,2363.0,472.0,30396.0
13,259000,blk_vda,1624.0,402.0,77160.0,3942.0,548.0,45740.0
13,260000,blk_vda,3161.0,226.0,102376.0,364.0,43.0,18640.0
13,261000,blk_vda,1844.0,24.0,117756.0,298.0,20.0,7012.0
13,262000,blk_vda,1728.0,41.0,117920.0,533.0,10.0,4664.0
13,263000,blk_vda,1457.0,47.0,104772.0,1544.0,249.0,18236.0
13,264000,blk_vda,1877.0,556.0,68984.0,4547.0,588.0,54080.0
13,265000,blk_vda,2886.0,306.0,100144.0,227.0,44.0,21680.0
13,266000,blk_vda,2073.0,17.0,120948.0,289.0,8.0,2824.0
13,267000,blk_vda,1738.0,56.0,117504.0,679.0,10.0,5492.0
13,268000,blk_vda,1520.0,84.0,98440.0,1692.0,293.0,24444.0
13,269000,blk_vda,1804.0,373.0,92260.0,3272.0,535.0,30624.0
13,270000,blk_vda,2360.0,318.0,99760.0,1968.0,276.0,23160.0
13,271000,blk_vda,1880.0,92.0,96192.0,871.0,78.0,26672.0
13,272000,blk_vda,1844.0,58.0,114480.0,983.0,9.0,8300.0
13,273000,blk_vda,2185.0,89.0,104684.0,897.0,88.0,18312.0
13,274000,blk_vda,1293.0,254.0,76136.0,4351.0,530.0,46720.0
13,275000,blk_vda,2866.0,323.0,109648.0,431.0,52.0,10964.0
13,276000,blk_vda,1576.0,38.0,109768.0,365.0,19.0,15376.0
13,277000,blk_vda,1709.0,44.0,119028.0,435.0,8.0,3768.0
13,278000,blk_vda,1244.0,24.0,61408.0,2126.0,91.0,30108.0
13,279000,blk_vda,3333.0,387.0,124712.0,2295.0,137.0,29592.0
13,280000,blk_vda,2072.0,162.0,96180.0,1422.0,347.0,26748.0
13,281000,blk_vda,1856.0,88.0,116620.0,658.0,27.0,6204.0
13,282000,blk_vda,1656.0,55.0,118932.0,455.0,9.0,3984.0
13,283000,blk_vda,1420.0,124.0,82956.0,2715.0,399.0,37788.0
13,284000,blk_vda,1737.0,325.0,86536.0,3232.0,555.0,38496.0
13,285000,blk_vda,2941.0,116.0,103744.0,724.0,94.0,19000.0
13,286000,blk_vda,1915.0,49.0,112532.0,431.0,41.0,10472.0
13,287000,blk_vda,1624.0,39.0,119196.0,419.0,8.0,3704.0
13,288000,blk_vda,1491.0,62.0,98472.0,2131.0,371.0,22124.0
13,289000,blk_vda,1475.0,252.0,74008.0,4337.0,617.0,51096.0
13,290000,blk_vda,2293.0,127.0,97312.0,721.0,54.0,25584.0
13,291000,blk_vda,1935.0,26.0,117248.0,592.0,13.0,5628.0
13,292000,blk_vda,1944.0,24.0,116008.0,743.0,17.0,6920.0
13,293000,blk_vda,1703.0,87.0,92340.0,2120.0,371.0,28240.0
13,294000,blk_vda,2111.0,334.0,102800.0,2102.0,463.0,22372.0
13,295000,blk_vda,2101.0,177.0,100712.0,2108.0,385.0,22172.0
13,296000,blk_vda,1835.0,191.0,97204.0,751.0,194.0,25636.0
13,297000,blk_vda,2018.0,21.0,117884.0,290.0,16.0,5024.0
13,298000,blk_vda,1723.0,47.0,113128.0,1189.0,119.0,9736.0
13,299000,blk_vda,1239.0,239.0,72736.0,4059.0,495.0,50176.0
13,300000,blk_vda,2916.0,641.0,95488.0,2764.0,433.0,27392.0
13,301000,blk_vda,1917.0,115.0,100844.0,159.0,21.0,21220.0
13,302000,blk_vda,1854.0,24.0,120352.0,346.0,7.0,3344.0
13,303000,blk_vda,1620.0,82.0,118028.0,549.0,11.0,4848.0
13,304000,blk_vda,1370.0,138.0,86320.0,2885.0,459.0,36564.0
13,305000,blk_vda,1631.0,292.0,90304.0,2730.0,442.0,32564.0
13,306000,blk_vda,2543.0,281.0,114656.0,1064.0,218.0,8192.0
13,307000,blk_vda,2912.0,121.0,78564.0,2072.0,106.0,43300.0
