run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
13,1000,0.208121827411,0.0,0.0355329949239,0.751269035533,0.0,0.0,0.00507614213198,0.0,0.0,0.0,173
13,2000,0.22,0.0,0.0225,0.75,0.0025,0.0025,0.0025,0.0,0.0,0.0,174
13,3000,0.224252491694,0.0,0.0249169435216,0.744186046512,0.00166112956811,0.00166112956811,0.00332225913621,0.0,0.0,0.0,174
13,4000,0.227215980025,0.0,0.0262172284644,0.740324594257,0.00124843945069,0.00124843945069,0.00374531835206,0.0,0.0,0.0,174
13,5000,0.233766233766,0.0,0.021978021978,0.737262737263,0.000999000999001,0.001998001998,0.003996003996,0.0,0.0,0.0,174
13,6000,0.266666666667,0.0,0.0408333333333,0.645,0.0383333333333,0.0025,0.00666666666667,0.0,0.0,0.0,75
13,7000,0.270629370629,0.0,0.0517482517483,0.541258741259,0.124475524476,0.0027972027972,0.00909090909091,0.0,0.0,0.0,10
13,8000,0.294559099437,0.0,0.0687929956223,0.484052532833,0.137585991245,0.00312695434647,0.0118824265166,0.0,0.0,0.0,80
13,9000,0.301278488049,0.0,0.0778210116732,0.430239021679,0.173985547526,0.00389105058366,0.0127848804892,0.0,0.0,0.0,448
13,10000,0.308808808809,0.0,0.0875875875876,0.387387387387,0.197697697698,0.004004004004,0.0145145145145,0.0,0.0,0.0,414
13,11000,0.309512972235,0.0,0.094674556213,0.352298588985,0.22439690487,0.00409649522076,0.0150204824761,0.0,0.0,0.0,457
13,12000,0.312473925741,0.0,0.09887359199,0.322903629537,0.245723821443,0.00417188151856,0.0158531497705,0.0,0.0,0.0,313
13,13000,0.310623556582,0.0,0.105465742879,0.29792147806,0.264819091609,0.00461893764434,0.0165511932256,0.0,0.0,0.0,152
13,14000,0.312365975697,0.0,0.110078627591,0.276626161544,0.279127948535,0.00464617583989,0.0171551107934,0.0,0.0,0.0,345
13,15000,0.315648982316,0.0,0.115115115115,0.258258258258,0.288621955289,0.00467133800467,0.0176843510177,0.0,0.0,0.0,150
13,16000,0.316776007498,0.0,0.120899718838,0.242736644799,0.295845048422,0.00499843798813,0.0187441424555,0.0,0.0,0.0,407
13,17000,0.316671567186,0.0,0.123787121435,0.228462216995,0.306968538665,0.00499852984416,0.0191120258747,0.0,0.0,0.0,328
13,18000,0.311024715357,0.0,0.122465981672,0.215773396279,0.326853651763,0.00499861149681,0.0188836434324,0.0,0.0,0.0,610
13,19000,0.311924190576,0.0,0.124506449066,0.204527507239,0.334824953935,0.00500131613583,0.0192155830482,0.0,0.0,0.0,609
13,20000,0.308827206802,0.0,0.129032258065,0.194298574644,0.342835708927,0.00525131282821,0.0197549387347,0.0,0.0,0.0,485
13,21000,0.304927398239,0.0,0.131635324923,0.184955962866,0.353249226375,0.00523684836944,0.0199952392288,0.0,0.0,0.0,215
13,22000,0.303044070877,0.0,0.131531122217,0.176510676965,0.363471149478,0.00522489777374,0.0202180826897,0.0,0.0,0.0,456
13,23000,0.30175972192,0.0,0.132739517706,0.169020204215,0.370845101021,0.00521399087552,0.0204214642624,0.0,0.0,0.0,384
